Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
2262,CFE1AM,287.970586,11.8015,1.54064,4.89922,2358
2263,CFE4SD,287.970586,11.8015,1.49403,4.75102,2425
2264,CFE53TK,287.970586,11.8015,1.50964,4.80065,2428
2265,CFE5VZ,287.970586,11.8015,1.56394,4.97334,2391
2266,CFE7305,287.970586,11.8015,1.21021,3.84846,2470
2267,CFE7307,287.970586,11.8015,1.52139,4.83803,2430
2268,CFE7349,287.970586,11.8015,1.41157,4.4888,2411
2269,OHSSS,287.970586,11.8015,0.189839,0.603689,4401
2270,REN05,287.970586,11.8015,0.905246,2.87868,2308
2271,SWR435,287.970586,11.8015,1.43436,4.56126,2403
2272,SWR43P,287.970586,11.8015,1.52957,4.86405,2402
2273,SWR44K,287.970586,11.8015,1.51862,4.82923,2418
2274,TEU3,287.970586,11.8015,1.22043,3.88096,2168
2275,AZA215,287.970586,11.8015,1.49984,4.76948,2426
2276,AZA217,287.970586,11.8015,1.43355,4.5587,2415
2277,AZA219,287.970586,11.8015,1.4366,4.5684,2415
2278,AZA227,287.970586,11.8015,1.46508,4.65895,2420
2279,AZA72B,287.970586,11.8015,1.36644,4.34529,2404
2280,AZA82J,287.970586,11.8015,1.37907,4.38544,2406
2281,CFE1AM,287.970586,11.8015,1.49787,4.76322,2375
2282,CFE4SD,287.970586,11.8015,1.50172,4.77547,2427
2283,CFE53TK,287.970586,11.8015,1.43479,4.56263,2414
2284,CFE5VZ,287.970586,11.8015,1.46212,4.64954,2366
2285,CFE7305,287.970586,11.8015,1.18868,3.78001,2464
2286,CFE7349,287.970586,11.8015,1.45018,4.61157,2417
2287,FOR1,287.970586,11.8015,1.60245,5.09579,2695
2288,LXTAC,287.970586,11.8015,0.458901,1.45931,2563
2289,NJE080D,287.970586,11.8015,0.692014,2.2006,2341
2290,SWR435,287.970586,11.8015,1.44116,4.58289,2404
2291,AZA215,287.970586,11.8015,1.4635,4.65392,2419
2292,AZA217,287.970586,11.8015,1.43948,4.57754,2415
2293,AZA82J,287.970586,11.8015,1.41557,4.50151,2411
2294,CFE1AM,287.970586,11.8015,1.53107,4.86881,2356
2295,CFE4SD,287.970586,11.8015,1.41083,4.48644,2410
2296,CFE5VZ,287.970586,11.8015,1.56161,4.96593,2364
2297,CFE7301,287.970586,11.8015,1.42404,4.52844,2413
2298,CFE7305,287.970586,11.8015,1.46481,4.65811,2421
2299,CFE7349,287.970586,11.8015,1.48325,4.71673,2424
2300,DCAWB,287.970586,11.8015,0.627916,1.99677,2397
2301,EZY68RN,287.970586,11.8015,1.73125,5.50537,2307
2302,FYL21JB,287.970586,11.8015,0.347116,1.10383,2633
2303,JDI20B,287.970586,11.8015,0.607167,1.93079,2341
2304,LWG991,287.970586,11.8015,0.582597,1.85266,2106
2305,MAERO,287.970586,11.8015,0.626781,1.99316,2319
2306,AHO427P,287.970586,11.8015,0.446188,1.41888,2615
2307,CFE1AM,287.970586,11.8015,1.46924,4.67218,2368
2308,CFE4SD,287.970586,11.8015,1.46806,4.66843,2420
2309,CFE5VZ,287.970586,11.8015,1.48379,4.71846,2372
2310,CGGLO,287.970586,11.8015,1.15835,3.68357,2163
2311,DILUI,287.970586,11.8015,0.335768,1.06774,2641
2312,GSIRO,287.970586,11.8015,0.732853,2.33047,2306
2313,IJM747,287.970586,11.8015,1.22912,3.9086,2178
2314,LSA403,287.970586,11.8015,0.427757,1.36027,2447
2315,MABJL,287.970586,11.8015,1.31019,4.1664,2190
2316,NJE228K,287.970586,11.8015,0.372758,1.18537,2665
2317,PAV500,287.970586,11.8015,1.23398,3.92407,2181
2318,SWR43P,287.970586,11.8015,1.51339,4.81257,2428
2319,AWU901K,287.970586,11.8015,0.319906,1.0173,2636
2320,CFE1AM,287.970586,11.8015,1.48234,4.71383,2371
2321,CFE4SD,287.970586,11.8015,1.18258,3.76061,2463
2322,NJE225Q,287.970586,11.8015,0.6352,2.01994,2420
2323,NJE704R,287.970586,11.8015,0.426812,1.35726,2629
2324,SXN90E,287.970586,11.8015,0.581129,1.84799,2481
2325,CAZ903,287.970586,11.8015,0.902609,2.8703,2310
2326,CFE4SD,287.970586,11.8015,1.45738,4.63447,2419
2327,CFE5VZ,287.970586,11.8015,1.58774,5.049,2370
2328,EZY68RN,287.970586,11.8015,1.95788,6.22606,2335
2329,GAC368Q,287.970586,11.8015,0.284748,0.905499,3355
2330,ITL401,287.970586,11.8015,0.602503,1.91596,2466
2331,LNX48CE,287.970586,11.8015,0.450863,1.43374,2621
2332,MHV20Y,287.970586,11.8015,0.622123,1.97835,2317
2333,OMCJI,287.970586,11.8015,0.327794,1.04238,2820
2334,PRWQY,287.970586,11.8015,1.06204,3.37727,2197
2335,SUS9090,287.970586,11.8015,0.635885,2.02211,2335
2336,VJT630,287.970586,11.8015,0.877082,2.78912,2428
2337,AHO817S,287.970586,11.8015,0.854223,2.71643,2961
2338,AZA72B,287.970586,11.8015,1.41557,4.50151,2411
2339,CFE1AM,287.970586,11.8015,1.25152,3.97983,2387
2340,CFE4SD,287.970586,11.8015,1.23403,3.92422,2462
2341,CFE5VZ,287.970586,11.8015,1.49787,4.76322,2375
2342,GORAW,287.970586,11.8015,0.363881,1.15714,2768
2343,N989PR,287.970586,11.8015,0.178809,0.568613,3505
2344,VLJ50EZ,287.970586,11.8015,0.385354,1.22542,2949
2345,9HSKI,287.970586,11.8015,0.256529,0.815764,2951
2346,AMC183,287.970586,11.8015,1.92967,6.13636,2316
2347,CFE1AM,287.970586,11.8015,1.56558,4.97854,2365
2348,CFE4SD,287.970586,11.8015,1.47479,4.68984,2423
2349,CFE5VZ,287.970586,11.8015,1.54455,4.91167,2373
2350,EZY32KC,287.970586,11.8015,1.78814,5.68628,2304
2351,EZY68RN,287.970586,11.8015,1.86604,5.93401,2321
2352,GAC118E,287.970586,11.8015,0.273916,0.871052,3343
2353,ICDOL,287.970586,11.8015,0.432117,1.37413,2603
2354,VPCLB,287.970586,11.8015,0.699922,2.22575,2314
2355,2TRAV,287.970586,11.8015,1.19549,3.80166,2214
2356,AZA215,287.970586,11.8015,1.51891,4.83014,2430
2357,CFE1AM,287.970586,11.8015,1.6002,5.08864,2387
2358,CFE4SD,287.970586,11.8015,1.42704,4.53798,2413
2359,CFE5VZ,287.970586,11.8015,1.53757,4.88947,2371
2360,HRN121,287.970586,11.8015,0.303679,0.965701,2812
2361,ITOPH,287.970586,11.8015,0.616952,1.96191,2453
2362,MINTY,287.970586,11.8015,0.637944,2.02866,2339
2363,NJE5KZ,287.970586,11.8015,0.627251,1.99466,2327
2364,PHWTC,287.970586,11.8015,0.68128,2.16647,2283
2365,SWR43P,287.970586,11.8015,1.5258,4.85205,2431
2366,AZA215,287.970586,11.8015,1.51692,4.82382,2429
2367,AZA217,287.970586,11.8015,1.46806,4.66843,2420
2368,AZA227,287.970586,11.8015,1.34545,4.27852,2402
2369,AZA72B,287.970586,11.8015,1.3741,4.36964,2406
2370,AZA82J,287.970586,11.8015,1.38067,4.39054,2406
2371,CFE1AM,287.970586,11.8015,1.53657,4.88629,2357
2372,CFE4SD,287.970586,11.8015,1.51692,4.82382,2429
2373,CFE53TK,287.970586,11.8015,1.50762,4.79425,2428
2374,CFE5VZ,287.970586,11.8015,1.51312,4.81172,2351
2375,CFE7301,287.970586,11.8015,1.44265,4.58762,2416
2376,CFE7305,287.970586,11.8015,1.41157,4.4888,2411
2377,CFE7349,287.970586,11.8015,1.44946,4.60928,2418
2378,ENZ295,287.970586,11.8015,1.66602,5.29794,2479
2379,EZY68RN,287.970586,11.8015,1.77886,5.65678,2312
2380,FYL22F,287.970586,11.8015,0.359712,1.14388,2648
2381,GAC186T,287.970586,11.8015,0.276643,0.879726,3255
2382,HBPTS,287.970586,11.8015,0.123172,0.391688,4820
2383,N719EL,287.970586,11.8015,0.401507,1.27679,2480
2384,STQ444,287.970586,11.8015,0.593443,1.88715,2356
2385,XJC706,287.970586,11.8015,0.481691,1.53178,2604
2386,AMC183,287.970586,11.8015,1.95661,6.22201,2319
2387,AZA215,287.970586,11.8015,1.44711,4.6018,2416
2388,AZA217,287.970586,11.8015,1.42349,4.5267,2412
2389,AZA227,287.970586,11.8015,1.3938,4.43227,2407
2390,AZA82J,287.970586,11.8015,1.42505,4.53165,2412
2391,CFE1AM,287.970586,11.8015,1.56307,4.97057,2377
2392,CFE4SD,287.970586,11.8015,1.4812,4.71022,2414
2393,CFE5VZ,287.970586,11.8015,1.50691,4.79198,2363
2394,CFE7349,287.970586,11.8015,1.51803,4.82732,2430
2395,GAC320T,287.970586,11.8015,0.281052,0.893744,3294
2396,MEVAN,287.970586,11.8015,0.597923,1.90139,2344
2397,N52AG,287.970586,11.8015,0.171506,0.545388,3523
2398,SWR43P,287.970586,11.8015,1.497,4.76045,2396
2399,SXN65C,287.970586,11.8015,1.01898,3.24037,2188
2400,AMC183,287.970586,11.8015,1.84167,5.8565,2307
2401,CFE1AM,287.970586,11.8015,1.47652,4.69534,2370
2402,CFE4SD,287.970586,11.8015,1.14686,3.647,2455
2403,ENZ253P,287.970586,11.8015,1.62417,5.16485,2522
2404,CFE4SD,287.970586,11.8015,1.40498,4.46785,2410
2405,CFE5VZ,287.970586,11.8015,1.51312,4.81172,2351
2406,ENZ296P,287.970586,11.8015,1.53051,4.86702,2508
2407,EZY68RN,287.970586,11.8015,1.74845,5.56006,2308
2408,AZA217,287.970586,11.8015,1.45558,4.62875,2418
2409,AZA227,287.970586,11.8015,1.50172,4.77547,2427
2410,AZA72B,287.970586,11.8015,1.44711,4.6018,2416
2411,AZA82J,287.970586,11.8015,1.52373,4.84547,2432
2412,CFE1AM,287.970586,11.8015,1.54815,4.92311,2360
2413,CFE4SD,287.970586,11.8015,1.16781,3.71362,2459
2414,CFE5VZ,287.970586,11.8015,1.49474,4.75326,2361
2415,CFE7349,287.970586,11.8015,1.44792,4.60439,2417
2416,VXS210,287.970586,11.8015,0.566498,1.80146,2467
2417,VXS310,287.970586,11.8015,0.605578,1.92574,2468
2418,XJC687P,287.970586,11.8015,0.457678,1.45542,2754
2419,AZA215,287.970586,11.8015,1.47577,4.69296,2422
2420,AZA217,287.970586,11.8015,1.36787,4.34982,2405
2421,AZA219,287.970586,11.8015,1.4635,4.65392,2419
2422,AZA227,287.970586,11.8015,1.44711,4.6018,2416
2423,AZA72B,287.970586,11.8015,1.41557,4.50151,2411
2424,AZA82J,287.970586,11.8015,1.4635,4.65392,2419
2425,CFE1AM,287.970586,11.8015,1.55498,4.94483,2362
2426,CFE29D,287.970586,11.8015,1.41157,4.4888,2411
2427,CFE4SD,287.970586,11.8015,1.44867,4.60677,2417
2428,CFE53TK,287.970586,11.8015,1.61644,5.14029,2411
2429,CFE5VZ,287.970586,11.8015,1.58016,5.0249,2382
2430,CFE72E,287.970586,11.8015,1.47986,4.70595,2424
2431,CFE7301,287.970586,11.8015,1.23403,3.92422,2462
2432,CFE7305,287.970586,11.8015,1.41938,4.51361,2412
2433,CFE7349,287.970586,11.8015,1.40498,4.46785,2410
2434,EZY68RN,287.970586,11.8015,1.80494,5.73971,2314
2435,FHCPE,287.970586,11.8015,0.245361,0.780246,2926
2436,GAC474N,287.970586,11.8015,0.276225,0.878394,3322
2437,MAGIK,287.970586,11.8015,0.699922,2.22575,2314
2438,NJE758K,287.970586,11.8015,0.354434,1.1271,2641
2439,SWR435,287.970586,11.8015,1.46982,4.67402,2409
2440,ASJ645,287.970586,11.8015,0.765747,2.43508,2306
2441,AZA215,287.970586,11.8015,1.41875,4.51162,2411
2442,AZA217,287.970586,11.8015,1.41557,4.50151,2411
2443,AZA219,287.970586,11.8015,1.44405,4.59207,2416
2444,AZA227,287.970586,11.8015,1.40685,4.4738,2409
2445,AZA72B,287.970586,11.8015,1.4003,4.45295,2408
2446,AZA82J,287.970586,11.8015,1.41083,4.48644,2410
2447,AZE21EB,287.970586,11.8015,0.283521,0.901597,3110
2448,CFE1AM,287.970586,11.8015,1.56307,4.97057,2377
2449,CFE29D,287.970586,11.8015,1.47965,4.7053,2413
2450,CFE4SD,287.970586,11.8015,1.51362,4.81333,2430
2451,CFE53TK,287.970586,11.8015,1.42904,4.54435,2414
2452,CFE5VZ,287.970586,11.8015,1.49474,4.75326,2361
2453,CFE7301,287.970586,11.8015,1.18783,3.77731,2464
2454,CFE7305,287.970586,11.8015,1.43512,4.56368,2415
2455,CFE7349,287.970586,11.8015,1.35732,4.31629,2393
2456,FOR1,287.970586,11.8015,1.58455,5.03888,2690
2457,SWR43K,287.970586,11.8015,1.41557,4.50151,2411
2458,SWR43P,287.970586,11.8015,1.40083,4.45463,2378
2459,SWR44K,287.970586,11.8015,1.43108,4.55084,2402
2460,AZA215,287.970586,11.8015,1.52056,4.83537,2431
2461,AZA217,287.970586,11.8015,1.46206,4.64935,2419
2462,AZA219,287.970586,11.8015,1.44711,4.6018,2416
2463,AZA227,287.970586,11.8015,1.45596,4.62994,2419
2464,AZA72B,287.970586,11.8015,1.45558,4.62875,2418
2465,AZA82J,287.970586,11.8015,1.47102,4.67785,2421
2466,CFE1AM,287.970586,11.8015,1.52694,4.85566,2355
2467,CFE4SD,287.970586,11.8015,1.41002,4.48388,2410
2468,CFE53TK,287.970586,11.8015,1.45738,4.63447,2419
2469,CFE5VZ,287.970586,11.8015,1.56696,4.98293,2365
2470,CFE72E,287.970586,11.8015,1.43205,4.55391,2414
2471,CFE7301,287.970586,11.8015,1.41157,4.4888,2411
2472,CFE7305,287.970586,11.8015,1.41157,4.4888,2411
2473,CFE7349,287.970586,11.8015,1.67278,5.31944,2495
2474,EDC575,287.970586,11.8015,0.792437,2.51995,2959
2475,EZY68RN,287.970586,11.8015,1.75637,5.58527,2309
2476,FYL52JD,287.970586,11.8015,0.352892,1.1222,2640
2477,LXTAC,287.970586,11.8015,0.458901,1.45931,2563
2478,NJE2NF,287.970586,11.8015,0.664869,2.11428,2303
2479,SWR43P,287.970586,11.8015,1.39458,4.43475,2377
2480,SWR44K,287.970586,11.8015,1.50873,4.79775,2416
2481,AMC183,287.970586,11.8015,1.92708,6.12811,2315
2482,AZA219,287.970586,11.8015,1.43331,4.55794,2414
2483,AZA72B,287.970586,11.8015,1.40566,4.46999,2409
2484,CFE1AM,287.970586,11.8015,1.57728,5.01575,2381
2485,CFE4SD,287.970586,11.8015,1.46624,4.66264,2421
2486,CFE5VZ,287.970586,11.8015,1.5334,4.87622,2370
2487,DCFHZ,287.970586,11.8015,0.355246,1.12968,2633
2488,FHGLG,287.970586,11.8015,0.603152,1.91802,2361
2489,GAC125Y,287.970586,11.8015,0.276454,0.879123,3352
2490,GAC274B,287.970586,11.8015,0.277588,0.882729,3355
2491,GAC541X,287.970586,11.8015,0.282922,0.899693,3308
2492,GAC817L,287.970586,11.8015,0.278072,0.88427,3331
2493,JDI30C,287.970586,11.8015,0.430739,1.36975,2612
2494,MECJI,287.970586,11.8015,0.374641,1.19136,2421
2495,NJE714N,287.970586,11.8015,0.447298,1.42241,2625
2496,NJE907E,287.970586,11.8015,0.598455,1.90309,2388
2497,PHJWL,287.970586,11.8015,0.686649,2.18354,2287
2498,PNC727F,287.970586,11.8015,0.753829,2.39717,2305
2499,RHK26A,287.970586,11.8015,0.601112,1.91153,2333
2500,SUA642,287.970586,11.8015,0.447979,1.42457,2618
2501,SWR43P,287.970586,11.8015,1.49289,4.74741,2425
2502,T7MIK,287.970586,11.8015,0.896184,2.84986,2308
2503,XJC707P,287.970586,11.8015,0.385429,1.22566,2726
2504,AMC183,287.970586,11.8015,2.01869,6.41943,2327
2505,CFE1AM,287.970586,11.8015,1.57292,5.00187,2380
2506,CFE4SD,287.970586,11.8015,1.44254,4.58728,2415
2507,GAC841U,287.970586,11.8015,0.286131,0.909897,3386
2508,SME234,287.970586,11.8015,0.900606,2.86393,2311
2509,VCG1UG,287.970586,11.8015,1.22333,3.8902,2174
2510,BZE02A,287.970586,11.8015,0.421645,1.34083,2413
2511,CFE4SD,287.970586,11.8015,1.40691,4.47397,2410
2512,CFE5VZ,287.970586,11.8015,1.55498,4.94483,2362
2513,EZY68RN,287.970586,11.8015,1.87872,5.97432,2324
2514,MABJL,287.970586,11.8015,1.23027,3.91227,2176
2515,NJE446T,287.970586,11.8015,0.592143,1.88301,2382
2516,NJE688Q,287.970586,11.8015,1.23604,3.93062,2166
2517,AZA217,287.970586,11.8015,1.51692,4.82382,2429
2518,AZA82J,287.970586,11.8015,1.51692,4.82382,2429
2519,CFE1AM,287.970586,11.8015,1.4875,4.73025,2346
2520,CFE4SD,287.970586,11.8015,1.18309,3.76223,2450
2521,CFE5VZ,287.970586,11.8015,1.53475,4.88051,2370
2522,CFE7349,287.970586,11.8015,1.51165,4.80705,2429
2523,EES317A,287.970586,11.8015,0.348116,1.10701,2811
2524,HRN511,287.970586,11.8015,0.795743,2.53046,2283
2525,LXG22A,287.970586,11.8015,0.411735,1.30932,2584
2526,PAV500,287.970586,11.8015,1.17479,3.73584,2162
2527,TOY135,287.970586,11.8015,0.460293,1.46373,2616
2528,AMC183,287.970586,11.8015,1.93975,6.16839,2320
2529,AXY1805,287.970586,11.8015,0.826455,2.62813,2367
2530,AZA227,287.970586,11.8015,1.50964,4.80065,2428
2531,AZA72B,287.970586,11.8015,1.43948,4.57754,2415
2532,CFE1AM,287.970586,11.8015,1.54064,4.89922,2358
2533,CFE4SD,287.970586,11.8015,1.48143,4.71095,2424
2534,CFE5VZ,287.970586,11.8015,1.49474,4.75326,2361
2535,CFE7349,287.970586,11.8015,1.4147,4.49876,2411
2536,CTM3813,287.970586,11.8015,0.162128,0.515566,3681
2537,ELJ401,287.970586,11.8015,0.485359,1.54344,2615
2538,EZY68RN,287.970586,11.8015,1.92178,6.11126,2329
2539,FOR1,287.970586,11.8015,1.68622,5.36218,2719
2540,N125BJ,287.970586,11.8015,0.379791,1.20774,2658
2541,AZA217,287.970586,11.8015,1.41557,4.50151,2411
2542,AZA227,287.970586,11.8015,1.46062,4.64476,2419
2543,CFE1AM,287.970586,11.8015,1.57607,5.0119,2395
2544,CFE4SD,287.970586,11.8015,1.38713,4.41107,2407
2545,CFE5VZ,287.970586,11.8015,1.53475,4.88051,2370
2546,CFE7349,287.970586,11.8015,1.41157,4.4888,2411
2547,FOR1,287.970586,11.8015,1.71399,5.45048,2727
2548,N100MC,287.970586,11.8015,0.323081,1.0274,2838
2549,NJE2SD,287.970586,11.8015,0.376268,1.19653,2641
2550,VJT401,287.970586,11.8015,0.790149,2.51267,2279
2551,AZA217,287.970586,11.8015,1.41938,4.51361,2412
2552,AZA227,287.970586,11.8015,1.46062,4.64476,2419
2553,AZA72B,287.970586,11.8015,1.52526,4.85033,2431
2554,CFE1AM,287.970586,11.8015,1.54949,4.92739,2360
2555,CFE29D,287.970586,11.8015,1.3741,4.36964,2406
2556,CFE4SD,287.970586,11.8015,1.45401,4.62376,2418
2557,CFE53TK,287.970586,11.8015,1.44711,4.6018,2416
2558,CFE5VZ,287.970586,11.8015,1.5352,4.88195,2357
2559,CFE7305,287.970586,11.8015,1.4147,4.49876,2411
2560,CFE7349,287.970586,11.8015,1.41157,4.4888,2411
2561,EZY68RN,287.970586,11.8015,1.99093,6.33114,2321
2562,HRN511,287.970586,11.8015,0.806613,2.56503,2291
2563,ITL401,287.970586,11.8015,0.632926,2.0127,2470
2564,JCL2,287.970586,11.8015,0.425856,1.35422,2429
2565,MJF590,287.970586,11.8015,0.791451,2.51681,2921
2566,NJE416E,287.970586,11.8015,0.534045,1.69826,2535
2567,NJE993E,287.970586,11.8015,0.432691,1.37596,2612
2568,AHO429R,287.970586,11.8015,0.443416,1.41006,2613
2569,AMC183,287.970586,11.8015,2.02437,6.43751,2328
2570,AZA215,287.970586,11.8015,1.41786,4.5088,2412
2571,AZA217,287.970586,11.8015,1.50567,4.78802,2377
2572,AZA82J,287.970586,11.8015,1.40532,4.46891,2409
2573,CFE18Q,287.970586,11.8015,1.39804,4.44578,2408
2574,CFE1AM,287.970586,11.8015,1.51705,4.82422,2380
2575,CFE29D,287.970586,11.8015,1.50444,4.78413,2428
2576,CFE4SD,287.970586,11.8015,1.21723,3.87081,2437
2577,CFE5VZ,287.970586,11.8015,1.54847,4.92413,2387
2578,CFE7301,287.970586,11.8015,1.54558,4.91494,2439
2579,CFE7305,287.970586,11.8015,1.38776,4.41307,2407
2580,CLF893,287.970586,11.8015,0.568278,1.80713,2333
2581,CNK1,287.970586,11.8015,1.22512,3.89587,2174
2582,GAC159C,287.970586,11.8015,0.278716,0.886316,3332
2583,HRN511,287.970586,11.8015,0.801379,2.54838,2287
2584,KAY56,287.970586,11.8015,1.74098,5.53631,2321
2585,MABJL,287.970586,11.8015,1.20789,3.84108,2157
2586,N58AJ,287.970586,11.8015,0.960749,3.05518,2316
2587,N6JP,287.970586,11.8015,1.18172,3.75787,2207
2588,NJE312M,287.970586,11.8015,0.678387,2.15727,2425
2589,NJE9QL,287.970586,11.8015,0.398589,1.26751,2642
2590,SWR44K,287.970586,11.8015,1.46665,4.66393,2409
2591,AMC183,287.970586,11.8015,1.96883,6.26088,2318
2592,AZA82J,287.970586,11.8015,1.36291,4.33406,2404
2593,BZE01A,287.970586,11.8015,0.51163,1.62698,2385
2594,BZE06A,287.970586,11.8015,0.507711,1.61452,2379
2595,CFE4SD,287.970586,11.8015,1.24088,3.946,2443
2596,DCAWK,287.970586,11.8015,0.659902,2.09849,2408
2597,EAU40G,287.970586,11.8015,1.2748,4.05386,2186
2598,LXG22A,287.970586,11.8015,0.413505,1.31495,2588
2599,CFE4SD,287.970586,11.8015,1.51362,4.81333,2430
2600,CFE5VZ,287.970586,11.8015,1.57862,5.02002,2368
2601,EZY68RN,287.970586,11.8015,2.03657,6.4763,2331
2602,FOR1,287.970586,11.8015,1.58455,5.03888,2690
2603,NJE3JF,287.970586,11.8015,0.60034,1.90908,2388
2604,VJT545,287.970586,11.8015,0.702397,2.23362,2378
2605,VJT592,287.970586,11.8015,0.761856,2.4227,2443
2606,AHO9846,287.970586,11.8015,0.972983,3.09409,2298
2607,AZA219,287.970586,11.8015,1.41083,4.48644,2410
2608,AZA72B,287.970586,11.8015,1.53562,4.88327,2384
2609,BRO30P,287.970586,11.8015,0.294725,0.937225,3964
2610,CFE18Q,287.970586,11.8015,1.42195,4.52181,2412
2611,CFE1AM,287.970586,11.8015,1.6159,5.13855,2379
2612,CFE4SD,287.970586,11.8015,1.43512,4.56368,2415
2613,CFE5VZ,287.970586,11.8015,1.30798,4.15937,2403
2614,FOR1,287.970586,11.8015,1.62094,5.15458,2700
2615,GAC555P,287.970586,11.8015,0.270915,0.86151,3255
2616,MARDI,287.970586,11.8015,1.24881,3.97121,2185
2617,NJE7ZT,287.970586,11.8015,0.462276,1.47004,2639
2618,OEFAF,287.970586,11.8015,0.320815,1.02019,2639
2619,SWR43P,287.970586,11.8015,1.52929,4.86313,2431
2620,SWR47A,287.970586,11.8015,1.45386,4.62326,2419
2621,AOJ53P,287.970586,11.8015,0.374634,1.19134,2667
2622,BZE06A,287.970586,11.8015,0.478859,1.52277,2342
2623,CFE1AM,287.970586,11.8015,1.5229,4.84283,2354
2624,CFE4SD,287.970586,11.8015,1.51891,4.83014,2430
2625,CFE5VZ,287.970586,11.8015,1.2579,4.00013,2388
2626,CFE7305,287.970586,11.8015,1.41157,4.4888,2411
2627,CFE76T,287.970586,11.8015,1.58455,5.03888,2690
2628,FYG62N,287.970586,11.8015,0.600956,1.91104,2389
2629,JCL4,287.970586,11.8015,0.45464,1.44576,2426
2630,NJE850E,287.970586,11.8015,0.651811,2.07276,2338
2631,SVW42LX,287.970586,11.8015,1.27936,4.06836,2191
2632,AHO443J,287.970586,11.8015,0.456829,1.45272,2625
2633,CFE18Q,287.970586,11.8015,1.43479,4.56263,2414
2634,CFE1AM,287.970586,11.8015,1.27966,4.06932,2395
2635,CFE4SD,287.970586,11.8015,1.37121,4.36044,2405
2636,CFE5VZ,287.970586,11.8015,1.30675,4.15546,2402
2637,CFE7305,287.970586,11.8015,1.45437,4.62491,2418
2638,FOR1,287.970586,11.8015,1.71598,5.45681,2728
2639,GCT88,287.970586,11.8015,1.04137,3.31156,2198
2640,GSPTX,287.970586,11.8015,0.900606,2.86393,2311
2641,AZA215,287.970586,11.8015,1.44867,4.60677,2417
2642,AZA227,287.970586,11.8015,1.48274,4.71512,2414
2643,CFE1AM,287.970586,11.8015,1.60501,5.10392,2374
2644,CFE4SD,287.970586,11.8015,1.44265,4.58762,2416
2645,CFE5VZ,287.970586,11.8015,1.60501,5.10392,2374
2646,CFE7301,287.970586,11.8015,1.53416,4.87862,2436
2647,CFE7305,287.970586,11.8015,1.51165,4.80705,2429
2648,DFC998J,287.970586,11.8015,0.353168,1.12307,2636
2649,EZY68RN,287.970586,11.8015,1.91933,6.10348,2311
2650,FGKCJ,287.970586,11.8015,0.159778,0.508096,3739
2651,ITL401,287.970586,11.8015,0.572242,1.81973,2472
2652,MBLUE,287.970586,11.8015,1.18312,3.76233,2165
2653,MECJI,287.970586,11.8015,0.395187,1.2567,2443
2654,NJE4WT,287.970586,11.8015,0.428463,1.36251,2609
2655,SVW42LX,287.970586,11.8015,1.28129,4.07449,2189
2656,VJT432,287.970586,11.8015,0.655287,2.08381,2341
2657,VLJ99FH,287.970586,11.8015,0.38235,1.21587,2592
2658,AHO478G,287.970586,11.8015,0.444617,1.41388,2614
2659,AMC183,287.970586,11.8015,1.9336,6.14885,2315
2660,AZA217,287.970586,11.8015,1.40907,4.48084,2409
2661,BZE01A,287.970586,11.8015,0.49723,1.58119,2364
2662,CFE18Q,287.970586,11.8015,1.43355,4.5587,2415
2663,CFE4SD,287.970586,11.8015,1.19307,3.79397,2452
2664,CFE5VZ,287.970586,11.8015,1.58774,5.049,2370
2665,CFE7305,287.970586,11.8015,1.45738,4.63447,2419
2666,DCUBA,287.970586,11.8015,0.3624,1.15243,2653
2667,ENZ501,287.970586,11.8015,1.70726,5.42909,2687
2668,FLJ51,287.970586,11.8015,0.414943,1.31952,2499
2669,JDI70G,287.970586,11.8015,0.356539,1.13379,2438
2670,LYD01B,287.970586,11.8015,0.286968,0.912559,3975
2671,MMD6917,287.970586,11.8015,1.01858,3.23908,2282
2672,N850SF,287.970586,11.8015,0.188959,0.600888,3564
2673,NJE432T,287.970586,11.8015,0.381945,1.21458,2676
2674,NJE513G,287.970586,11.8015,0.651727,2.07249,2435
2675,NJE9VR,287.970586,11.8015,0.631136,2.00701,2322
2676,OKHWL,287.970586,11.8015,0.581652,1.84965,2481
2677,RJR004,287.970586,11.8015,0.701082,2.22944,2377
2678,T7BSG,287.970586,11.8015,0.284549,0.904867,3379
2679,VXS328,287.970586,11.8015,0.605078,1.92415,2468
2680,CFE4SD,287.970586,11.8015,1.12286,3.57071,2438
2681,GAC318E,287.970586,11.8015,0.285186,0.906892,3382
2682,S5BSA,287.970586,11.8015,0.409711,1.30288,2999
2683,VJT437,287.970586,11.8015,0.71062,2.25977,2388
2684,YUTBA,287.970586,11.8015,0.460722,1.46509,2629
2685,AXG3005,287.970586,11.8015,0.606208,1.92774,2141
2686,BZE07A,287.970586,11.8015,0.554062,1.76192,2392
2687,CFE4SD,287.970586,11.8015,1.53416,4.87862,2436
2688,CFE5VZ,287.970586,11.8015,1.26373,4.01865,2390
2689,CLF006,287.970586,11.8015,0.604068,1.92093,2339
2690,EZY68RN,287.970586,11.8015,2.01869,6.41943,2327
2691,NJE509D,287.970586,11.8015,0.613251,1.95014,2401
2692,VLJ02AZ,287.970586,11.8015,0.39419,1.25353,2966
2693,XGO2MN,287.970586,11.8015,0.240127,0.763604,3109
2694,YUTBA,287.970586,11.8015,0.45781,1.45583,2626
2695,AZA215,287.970586,11.8015,1.52127,4.83763,2381
