Callsign,Track Miles,3Di Score,Fuel Burn,CO2
EZY85GV,438.79,2.63228,3.27747,10.4223
EZY85ML,695.35,60.9603,3.05143,9.70354
EZY85NJ,542.11,11.2367,2.4201,7.69593
EZY85NM,475.185,1.99395,2.10227,6.68522
EZY85RX,1204.48,617.5,5.47024,17.3954
EZY85VP,567.526,4.20334,2.57774,8.1972
EZY85VR,571.819,16.083,3.45027,10.9719
EZY8619,1321.37,493.779,7.63148,24.2681
EZY8620,414.46,10.6893,1.76931,5.6264
EZY865,442.327,7.9017,2.86187,9.10075
EZY86BG,722.598,64.5424,3.18256,10.1205
EZY86CE,190.411,8.1826,1.60599,5.10706
EZY86EG,1133.14,85.9585,6.46007,20.543
EZY86LU,633.853,8.70816,2.89124,9.19414
EZY86PL,626.621,26.2239,3.88792,12.3636
EZY86TE,1844.69,1659.97,10.0807,32.0566
EZY86TH,700.814,7.8665,4.55828,14.4953
EZY86WY,356.98,16.0078,2.52597,8.03257
EZY86ZQ,506.552,3.24455,3.63768,11.5678
EZY873,429.45,14.4163,2.76443,8.79088
EZY87AJ,414.46,10.6893,1.68825,5.36864
EZY87AX,723.304,23.6069,3.18372,10.1242
EZY87JG,282.935,1.09508,2.14026,6.80603
EZY87LP,493.433,2.06595,3.56439,11.3348
EZY87NG,509.41,6.19218,2.25586,7.17363
EZY87QE,465.199,20.0937,3.43164,10.9126
EZY87QP,475.185,1.99395,2.08008,6.61466
EZY87UH,475.26,11.0829,2.97612,9.46405
EZY87VR,421.863,9.95099,2.87011,9.12696
EZY87WC,713.228,4.89895,3.13703,9.97574
EZY8817,441.958,10.6259,3.31419,10.5391
EZY8818,578.45,26.6449,2.60869,8.29562
EZY8954,340.215,42.7581,1.32462,4.2123
EZY895G,307.223,13.1264,2.1851,6.94863
EZY897,160.339,13.3456,1.43742,4.571
EZY89CB,493.178,5.39251,3.18983,10.1437
EZY89HY,253.082,21.1443,2.06376,6.56277
EZY89KC,578.45,26.6449,2.60869,8.29562
EZY89LY,461.25,49.4297,3.0271,9.62617
EZY89MN,172.983,3.75496,1.51559,4.81958
EZY89TV,463.887,128.266,3.62549,11.5291
EZY89UH,131.939,5.54647,1.25491,3.99062
EZY89WP,585.688,4.56763,4.03189,12.8214
EZY9002,388.527,273.514,3.10006,9.8582
EZY9003,476.513,127.544,3.56701,11.3431
EZY9006,68.8098,58.385,0.633719,2.01523
EZY9009,68.8098,58.385,0.633719,2.01523
EZY901P,306.208,4.84489,2.1708,6.90313
EZY903K,410.735,39.6498,2.68356,8.53372
EZY91AZ,158.531,0.917399,1.4474,4.60274
EZY91DE,567.058,7.27663,2.71139,8.62222
EZY91EY,567.058,7.27663,2.60855,8.29518
EZY91JA,268.315,13.3979,2.04579,6.50563
EZY91PD,1171.32,132.754,6.89926,21.9397
EZY91PH,308,7.31315,2.52918,8.04278
EZY91QW,167.897,6.27248,1.49994,4.76982
EZY91VE,567.837,10.2967,3.76457,11.9713
EZY9252,952.506,57.9174,4.48808,14.2721
EZY925H,307.223,13.1264,2.1851,6.94863
EZY928A,695.35,60.9603,3.05143,9.70354
EZY928J,599.765,15.9437,3.93241,12.5051
EZY92AP,259.638,24.0165,1.998,6.35365
EZY92TH,621.049,24.6279,2.82537,8.98467
EZY92UW,465.317,5.86998,3.4279,10.9007
EZY93DK,414.46,10.6893,1.76931,5.6264
EZY93FM,475.185,1.99395,2.10227,6.68522
EZY93MG,381.163,0.64237,2.878,9.15203
EZY93NA,307.845,10.3006,2.37245,7.54439
EZY93NJ,465.768,3.0526,2.30097,7.31708
EZY93RM,345.101,6.72772,2.70034,8.58707
EZY93TZ,728.53,322.573,3.37127,10.7206
EZY93UE,608.629,6.44428,2.76161,8.78191
EZY93UQ,578.45,26.6449,2.48621,7.90616
EZY93VV,477.87,17.2198,2.19008,6.96444
EZY93YX,450.707,9.66227,3.11095,9.89282
EZY93ZA,544.778,5.22874,2.43834,7.75392
EZY93ZJ,1153.24,105.137,6.50389,20.6824
EZY94BP,609.742,5.59754,2.64681,8.41686
EZY94DL,429.64,2.92634,2.76842,8.80358
EZY94EJ,626.327,26.1696,3.88588,12.3571
EZY94HG,567.058,7.27663,2.46013,7.82321
EZY94HZ,209.443,5.76899,1.7858,5.67884
EZY94KT,359.551,10.7176,2.54887,8.10541
EZY94LR,465.317,5.86998,3.4279,10.9007
EZY94UJ,755.673,65.2496,4.53094,14.4084
EZY94WQ,382.548,39.0683,2.64695,8.4173
EZY95AW,426.182,6.44304,3.11736,9.9132
EZY95KC,773.653,3.17944,3.65401,11.6198
EZY95KU,230.491,0.615106,2.2364,7.11176
EZY95ME,621.049,24.6279,2.82537,8.98467
EZY95MV,679.904,37.2376,2.97544,9.46191
EZY95PN,677.253,21.6738,3.11036,9.89095
EZY95RZ,399.772,3.25966,2.71881,8.6458
EZY95XC,426.182,6.44304,3.08024,9.79516
EZY95YM,577.711,5.77663,2.51046,7.98327
EZY95ZD,495.423,3.25339,3.51037,11.163
EZY96FY,717.07,4.84722,4.48017,14.2469
EZY96HA,667.848,5.35467,3.06164,9.73603
EZY96HL,568.937,8.40711,3.76353,11.968
EZY96HQ,1020.66,195.085,6.19346,19.6952
EZY96JG,492.282,2.53349,3.41798,10.8692
EZY96LR,521.713,10.1146,3.20062,10.178
EZY96RC,655.622,0.968782,4.38329,13.9389
EZY96TZ,301.207,13.1712,2.31202,7.35223
EZY96WB,570.91,8.94291,3.77638,12.0089
EZY96XT,674.16,25.6039,2.94709,9.37176
EZY976V,672.108,6.65714,4.47287,14.2237
EZY97CX,561.485,2.14037,3.40356,10.8233
EZY97EQ,489.299,8.29996,2.19673,6.98559
EZY97JH,81.0249,4.20575,0.905824,2.88052
EZY97NA,498.312,2.72173,2.25729,7.17818
EZY97ND,209.443,5.76899,1.7858,5.67884
EZY97PV,834.066,296.059,3.90018,12.4026
EZY97QR,646.159,7.36185,2.80442,8.91806
EZY97VN,502.485,31.8652,2.22084,7.06227
EZY97WB,365.078,9.76368,2.44893,7.78761
EZY97YD,567.769,9.00032,3.77242,11.9963
EZY98CE,592.934,7.28609,3.55981,11.3202
EZY98DQ,539.564,7.6707,2.2999,7.31369
EZY98EZ,517.101,2.01499,3.70873,11.7938
EZY98GT,605.766,3.03642,2.74722,8.73615
EZY98HB,656.871,71.383,2.86386,9.10708
EZY98NF,323.76,62.4155,2.5508,8.11154
EZY98NK,767.678,2.74082,3.39477,10.7954
EZY98NR,667.276,31.7515,3.03762,9.65962
EZY98TV,521.713,10.1146,3.20062,10.178
EZY98UD,1389.23,414.512,7.56869,24.0684
EZY98WE,963.653,67.0571,4.58287,14.5735
EZY98WP,495.423,3.25339,3.5846,11.399
EZY98XB,633.164,10.6733,4.09815,13.0321
EZY98ZJ,1028.49,104.226,6.23721,19.8343
EZY98ZU,1770.08,544.485,9.73653,30.9622
FCB326,430.8,4.20536,1.89431,6.0239
FCB327,911.451,136.578,5.67409,18.0436
FCB540,621.049,24.6279,2.87294,9.13595
FCB541,349.922,0.405044,2.84677,9.05272
FCB640,691.207,66.3239,3.1188,9.91779
FCB641,1779.01,600.16,9.4504,30.0523
FDX1,919.45,57.5642,18.3778,58.4415
FDX2,709.179,21.0815,11.3333,36.0398
FDX21,812.395,1.97662,17.2431,54.8331
FDX27,691.453,0.786225,14.663,46.6284
FDX3,911.798,1.84224,18.3055,58.2114
FDX34,1124.3,50.7756,18.6315,59.2481
FDX36,709.179,21.0815,8.11972,25.8207
FDX361,428.62,25.4872,7.18883,22.8605
FDX38,1112.59,52.4256,18.428,58.6012
FDX4,928.163,8.85729,15.2404,48.4643
FDX5201,593.035,119.797,8.59503,27.3322
FDX52011,219.23,11.771,3.63996,11.5751
FDX5202,345.427,70.1985,5.16512,16.4251
FDX52021,628.972,132.494,9.03944,28.7454
FDX52031,266.929,1.27513,2.8291,8.99654
FDX5204,283.609,6.96188,2.98334,9.48704
FDX5225,835.72,0.855699,17.0706,54.2844
FDX5392,700.518,1.48245,11.905,37.8578
FDX6201,499.186,124.241,4.62735,14.715
FDX6203,488.238,64.6345,4.54253,14.4452
FDX6301,776.531,243.122,7.3205,23.2792
FDX6303,328.101,14.0044,3.42432,10.8893
FDX7,1013.85,2.14409,19.9531,63.4509
FDX78,1112.59,52.4256,13.2497,42.134
FDX8,846.014,2.82681,15.2278,48.4245
FDX9,345.693,70.3216,6.38519,20.3049
FDX91,921.923,57.3329,15.3296,48.7482
FGLUX,819.704,196.615,0.72821,2.31571
FGULY,390.139,3.90994,0,0
FHAMG,163.791,42.0408,0.348325,1.10767
FHATG,363.93,20.817,0.330523,1.05106
FHATG1,412.793,35.6595,0.381198,1.21221
FHLPM,730.309,6.57785,1.57768,5.01702
FHTLS,554.899,21.4476,0.511827,1.62761
FHTLS1,477.416,7.37064,0.506854,1.6118
FHY611,370.248,0.445505,1.58024,5.02517
FHY612,412.398,2.60518,3.17246,10.0884
FHY625,659.083,444.54,3.06726,9.7539
FHY626,566.372,369.386,3.93905,12.5262
FHY653,1120.37,446.611,5.5192,17.551
FHY654,731.285,6.24629,4.77117,15.1723
FIN19H,997.97,63.4798,6.63826,21.1097
FIN1BA,552.146,7.23731,2.80103,8.90726
FIN26V,967.277,57.4099,4.2734,13.5894
FIN2XR,1002.21,64.131,14.8534,47.2339
FIN3ML,438.816,3.03655,4.51021,14.3425
FIN3PR,615.984,9.04104,1.99251,6.33618
FIN4CE,997.97,63.4798,6.64016,21.1157
FIN4PC,292.151,9.10432,0.779811,2.4798
FIN4YL,402.27,1.79994,1.97851,6.29166
FIN5PT,351.059,13.3638,1.44163,4.58439
FIN6EN,317.663,11.416,0.875345,2.7836
FIN6RT,552.146,7.23731,3.86712,12.2974
FIN7AY,1002.21,64.131,5.81226,18.483
FIN7DM,448.086,8.34654,2.43089,7.73024
FIN7GR,402.27,1.79994,1.92957,6.13602
FIN7HX,404.831,2.38256,1.64387,5.22749
FIN7WG,402.27,1.79994,1.92957,6.13602
FIN8AK,1052.84,71.903,6.34724,20.1842
FLJ51,401.901,12.1129,0.734799,2.33666
FLJ52,1377.53,94.531,1.37258,4.3648
FLJ54,535.785,3.31323,0.65616,2.08659
FLJ57,235.773,48.2213,0.450679,1.43316
FOO4050,340.215,42.7581,1.57579,5.01103
FOO4051,652.601,53.1808,4.76483,15.1521
FOO4052,664.215,71.0573,3.40418,10.8253
FOO4053,349.922,0.405044,3.09261,9.83451
FPO07F,2211.86,488.945,11.5186,36.6293
FPO1361,656.976,11.2943,4.21258,13.396
FPO1362,802.667,33.6974,4.99209,15.8749
FPO1363,413.871,2.82846,2.87353,9.13783
FPO1364,594.885,3.07264,2.97448,9.45885
FPO2DC,714.635,7.54508,3.06466,9.74562
FPO708,523.404,0.931658,2.14028,6.80611
FPO709,486.74,1.10875,3.46325,11.0131
FPO710,632.225,1.49235,2.69183,8.56002
FPO828F,1246.36,85.7046,6.91193,21.9799
FPO829F,504.001,3.13442,3.08468,9.80927
FPO9BA,713.791,9.44762,3.05717,9.72181
FRA71,503.504,22.5466,1.48615,4.72597
FRF301,500.113,8.81745,0,0
FRF401,463.731,7.9492,0,0
FRF402,606.528,3.82082,0,0
FTL841,513.711,10.7156,0,0
FWWGZ,715.521,8.10358,1.70171,5.41144
FXT627,460.476,16.1669,1.19756,3.80823
GAC350W,186.473,14.0505,0.259868,0.826379
GAC545Q,615.81,139.299,0.64722,2.05816
GAC612G,568.173,6.29545,0.545805,1.73566
GATSZ,445.826,57.3157,0.0929213,0.29549
GCDND,152.004,6.01373,0.0346943,0.110328
GCKUB,657.135,2.23353,0.859539,2.73333
GDK27CG,374.374,2.93829,0.335738,1.06765
GDK27CG1,95.4593,148.935,0.219931,0.699381
GDNOP,199.519,0.542462,0.0334545,0.106385
GDNOP1,40.5383,0.00477584,0.0068007,0.0216262
GEC8161,993.841,7.49211,11.8442,37.6646
GEC8174,921.944,2.84867,14.5652,46.3174
GEC8188,933.117,2.79276,14.6607,46.6211
GEC81881,926.122,3.26813,14.5699,46.3321
GEC8222,939.682,3.44374,14.7436,46.8846
GEC8225,1003.89,6.86051,11.9847,38.1115
GEC8231,1003.32,6.80593,11.8812,37.7822
GEGVO,338.835,9.9866,0.938576,2.98467
GEOLD,264.987,8.41327,0.0699525,0.222449
GES151Z,328.771,2.81747,1.57763,5.01686
GES231E,502.963,1.23053,1.31802,4.19131
GFA002,786.083,82.5397,10.7052,34.0427
GFA003,252.925,3.66547,1.80016,5.72452
GFA006,786.083,82.5397,10.7052,34.0427
GFA007,252.925,3.66547,1.87188,5.95258
GFLXI,338.695,9.51039,0,0
GGCVV,83.7189,27.5011,0.0206281,0.0655972
GGLOB,791.72,190.267,3.04299,9.6767
GGMAD,269.645,12.3431,0,0
GGMAD1,259.375,8.45538,0,0
GHTRL,511.129,59.0499,0,0
GIA086,452.686,4.21652,6.987,22.2187
GIA087,586.878,110.271,13.8368,44.001
GIZZT,162.496,0.286447,0.0400948,0.127501
GJKMI,295.85,370.304,0.0598318,0.190265
GJUST,143.005,0.345261,0.0296581,0.0943126
GMA280,557.801,7.34504,1.64105,5.21855
GMA2801,105.421,9.28891,0.52198,1.6599
GMA303,452.837,8.04694,0.936288,2.9774
GMA3031,445.748,9.47543,1.32608,4.21694
GMA561,581.549,7.63396,1.72244,5.47737
GMA672,168.111,2.69806,0,0
GMA6721,168.111,2.69806,0,0
GMA672B,80.9326,0.346409,0,0
GMA672B1,80.9326,0.346409,0,0
GMA672C,168.111,2.69806,0,0
GMA672C1,168.111,2.69806,0,0
GMA672D,168.111,2.69806,0,0
GMA672D1,168.111,2.69806,0,0
GMA672E,168.111,2.69806,0,0
GMA729,156.001,1.37654,0,0
GMA7291,156.353,1.58225,0,0
GMA729B,156.001,1.37654,0,0
GMA729B1,156.353,1.58225,0,0
GMI41GX,785.789,2.12491,3.79387,12.0645
GMI52FG,901.052,2.22611,4.36166,13.8701
GMI71RA,792.082,5.71828,3.5043,11.1437
GNJ64,411.206,20.8303,1.40446,4.46619
GNJ641,669.925,64.5165,1.87777,5.9713
GOEWD,1349.53,496.062,1.41823,4.50997
GOEWD1,441.645,21.2343,0.400378,1.2732
GOJAC,45.758,10.7347,0.0122349,0.038907
GOLD98,1349.94,104.731,16.0376,50.9995
GOLD99,1349.94,104.731,17.6914,56.2588
GOSRL,131.691,0.708727,0.451732,1.43651
GOSRL1,132.698,1.4004,0.439168,1.39655
GRHMS,1250.96,316.095,2.8938,9.20228
GRHMS1,552.241,7.36123,1.01368,3.22349
GRZLY50,1483.78,269.408,1.72648,5.49021
GSDRY,1391.4,371.237,0.875488,2.78405
GSGSG,168.438,30.3799,0.873804,2.7787
GTI601,729.983,21.2257,14.7293,46.839
GTI6011,296.503,11.0482,10.4055,33.0896
GTI602,858.392,4.50575,24.2468,77.1047
GTI8039,962.988,8.15182,11.9251,37.9219
GTI8778,859.985,0.633932,17.9041,56.935
GXXRS,1134.16,50.5588,3.50577,11.1483
GYMKH,426.538,0.374374,1.26724,4.02981
HABES,749.435,7.32104,1.69642,5.39463
HABES1,748.557,0.927451,1.93511,6.15365
HBJFS,914.016,1.4033,3.30032,10.495
HBJGD,423.428,3.13251,0.944613,3.00387
HBJGD1,416.375,1.58553,0.925015,2.94155
HBJRG,1005.03,130.146,2.5877,8.22888
HBVWM,556.901,10.8426,0.467269,1.48592
HKS501,124.162,2.73645,1.07031,3.40358
HKS5011,135.039,10.8366,1.13397,3.60604
HNL03A,119.476,2.84322,1.02036,3.24475
HNL06A,85.9886,0.975963,0.762061,2.42335
HNL25D,119.476,2.84322,1.02036,3.24475
HNL62A,122.574,0.813425,1.05835,3.36556
HNL62A1,129.262,3.97997,1.11201,3.53619
HNL63B,65.8984,6.61991,0.596518,1.89693
HNL63B1,64.2717,4.24139,0.585636,1.86232
HVN54,815.71,185.589,11.0269,35.0655
IAM9002,1069.17,2.04004,5.22224,16.6067
IAW237,621.049,24.6279,2.82537,8.98467
IAW238,254.181,0.557878,2.37659,7.55754
IBE3162,509.758,1.6593,2.31739,7.36929
IBE3166,509.758,1.6593,8.57112,27.2562
IBE3170,509.758,1.6593,2.41057,7.66561
IBE3179,347.077,3.35766,2.71711,8.6404
IBE3180,509.758,1.6593,2.55066,8.1111
IBE31CM,347.077,3.35766,2.85342,9.07386
IBE31EE,509.758,1.6593,2.19032,6.96521
IBE31FP,509.758,1.6593,2.55066,8.1111
IBE31FZ,347.077,3.35766,2.81959,8.9663
IBE31KA,483.134,1.74764,2.1798,6.93178
IBE31PW,347.077,3.35766,2.81959,8.9663
IBE31PY,509.758,1.6593,2.41057,7.66561
IBE31SZ,347.077,3.35766,2.81959,8.9663
IBE31TL,347.077,3.35766,3.05816,9.72496
IBE31VR,347.077,3.35766,10.3529,32.9221
IBE31XN,345.734,2.99766,3.05014,9.69943
IBK1601,690.446,69.1528,3.36915,10.7139
IBK1604,478.01,0.955317,3.49459,11.1128
IBK1640,1359.85,171.794,7.84438,24.9451
IBK1641,1698.16,223.195,8.11547,25.8072
IBK1JC,714.716,61.4161,3.3235,10.5687
IBK1LW,614.126,18.3174,4.08801,12.9999
IBK240,778.393,120.076,3.65332,11.6176
IBK241,1310.27,197.061,7.62241,24.2392
IBK2426,1321.37,493.779,7.65133,24.3312
IBK2427,414.46,10.6893,1.76452,5.61117
IBK2530,1158.59,88.107,6.83476,21.7346
IBK2531,621.049,24.6279,2.8392,9.02866
IBK2670,466.661,3.85105,3.29687,10.4841
IBK2805,630.54,4.80784,2.88824,9.18461
IBK2806,599.635,0.588484,3.99446,12.7024
IBK2807,630.54,4.80784,2.88824,9.18461
IBK2828,552.326,8.4565,3.37173,10.7221
IBK2829,560.161,9.84922,3.412,10.8502
IBK2899,697.229,63.8764,3.23318,10.2815
IBK2900,415.021,2.23861,3.01442,9.58586
IBK2901,697.229,63.8764,3.23318,10.2815
IBK2903,697.229,63.8764,3.23318,10.2815
IBK2907,697.229,63.8764,3.23318,10.2815
IBK2910,415.021,2.23861,3.01442,9.58586
IBK2914,415.021,2.23861,3.01442,9.58586
IBK2LX,599.635,0.588484,3.99446,12.7024
IBK2MU,518.539,3.16056,3.19614,10.1637
IBK2PU,419.305,11.8632,1.81684,5.77756
IBK2TH,599.635,0.588484,3.99446,12.7024
IBK2WU,599.635,0.588484,3.99446,12.7024
IBK3502,947.768,386.071,4.49627,14.2981
IBK3503,1039.83,106.364,6.23721,19.8343
IBK366,714.716,61.4161,3.34977,10.6523
IBK367,968.523,55.2037,5.87521,18.6832
IBK370,714.716,61.4161,3.34977,10.6523
IBK371,968.523,55.2037,5.87521,18.6832
IBK3L,813.956,16.9163,5.18722,16.4954
IBK3NV,1067.21,0.434509,5.52165,17.5589
IBK3VQ,714.716,61.4161,3.3235,10.5687
IBK4KY,653.034,44.8773,4.3195,13.736
IBK4YE,1109.81,10.1776,5.36375,17.0567
IBK5001,345.101,6.72772,2.66906,8.48761
IBK5030,1089.69,2.64809,5.63573,17.9216
IBK5034,1140.96,6.72517,5.52228,17.5608
IBK5035,950.245,5.50848,5.79568,18.4302
IBK5302,414.46,10.6893,1.80265,5.73243
IBK5303,358.329,1.21661,2.76359,8.78821
IBK55W,621.049,24.6279,2.8392,9.02866
IBK5666,1125.12,2.24716,5.81308,18.4856
IBK5667,1991.93,114.75,10.1424,32.2527
IBK59V,1321.56,493.864,7.8869,25.0803
IBK5BV,498.312,2.72173,2.23849,7.11839
IBK5ER,498.312,2.72173,2.23849,7.11839
IBK5WY,1099.68,2.62052,5.68644,18.0829
IBK6054,498.312,2.72173,2.23849,7.11839
IBK6055,345.101,6.72772,2.67026,8.49144
IBK6074,1104.32,3.62821,5.33581,16.9679
IBK6400,475.185,1.99395,2.09487,6.66168
IBK6401,476.191,2.18818,3.37256,10.7247
IBK6ED,653.034,44.8773,4.3195,13.736
IBK6RP,415.021,2.23861,3.01442,9.58586
IBK7CW,714.716,61.4161,3.3235,10.5687
IBK7MZ,464.706,5.74429,2.0403,6.48816
IBK8812,230.491,0.615106,2.13991,6.80492
IBK8EK,653.034,44.8773,4.3195,13.736
IBK8GV,1295.35,21.3841,6.67556,21.2283
IBK8JG,653.034,44.8773,4.3195,13.736
IBK8VU,415.021,2.23861,3.01442,9.58586
IBK8WB,653.034,44.8773,4.3195,13.736
IBK8YC,630.54,4.80784,2.88824,9.18461
IBK92R,534.706,6.05681,3.28234,10.4378
IBK9454,478.818,2.69521,3.3861,10.7678
IBK9455,475.185,1.99395,2.09487,6.66168
IBK9457,621.049,24.6279,2.8392,9.02866
IBK9458,358.329,1.21661,2.76359,8.78821
IBK9459,414.46,10.6893,1.80265,5.73243
IBK9486,355.696,0.548485,2.7256,8.6674
IBK9487,498.312,2.72173,2.23849,7.11839
IBK9488,466.774,3.25305,3.32402,10.5704
IBK9489,475.185,1.99395,2.09487,6.66168
IBK9494,466.661,3.85105,3.29687,10.4841
IBK9495,464.706,5.74429,2.0403,6.48816
IBK9552,345.101,6.72772,2.66906,8.48761
IBK9553,498.312,2.72173,2.23849,7.11839
IBK95U,481.42,3.63129,3.38649,10.769
IBK9FF,415.021,2.23861,3.01442,9.58586
IBK9HU,697.229,63.8764,3.23318,10.2815
IBK9HW,714.716,61.4161,3.3235,10.5687
IBK9KY,697.229,63.8764,3.23318,10.2815
IBK9LT,714.716,61.4161,3.3235,10.5687
IBS3690,942.537,13.9684,4.47618,14.2342
IBS3691,366.76,9.06378,2.92094,9.28859
IBS3693,451.688,5.53139,3.35642,10.6734
IBS36VM,695.328,4.52004,0.768945,2.44524
IBS3714,498.312,2.72173,2.25729,7.17818
IBS3715,345.101,6.72772,2.80562,8.92188
IBS3717,345.101,6.72772,2.80562,8.92188
IBS3718,498.312,2.72173,2.25729,7.17818
IBS3790,719.978,6.39452,3.37856,10.7438
IBS379Z,214.593,2.65766,2.12856,6.76881
ICE10M,2489.86,139.762,16.6683,53.0051
ICE416,457.396,16.8848,2.74416,8.72643
ICE417,334.766,1.47851,3.79704,12.0746
ICE430,355.318,0.433911,2.01785,6.41677
ICE431,366.795,3.34644,4.10349,13.0491
ICE450,596.244,2.64878,5.421,17.2388
ICE451,613.82,1.59925,8.42988,26.807
ICE454,521.163,1.74854,3.2091,10.2049
ICE455,655.486,0.42288,6.13422,19.5068
ICE476,564.507,5.27461,3.51414,11.175
ICE477,688.52,1.8481,6.35701,20.2153
ICE500,732.216,2.76394,6.81114,21.6594
ICE501,760.914,6.3891,9.9524,31.6486
ICE51S,487.19,2.8004,4.8968,15.5718
ICE520,923.236,7.4407,6.06856,19.298
ICE521,1023.63,5.11218,8.68587,27.6211
ICE52T,463.219,2.95106,2.78578,8.85877
ICE532,828.701,1.87793,6.70664,21.3271
ICE533,879.053,5.59706,7.09453,22.5606
ICE5G,649.831,3.52068,6.13406,19.5063
ICE61C,825.437,5.32357,7.3211,23.2811
ICE62D,1376.65,59.8522,9.22078,29.3221
ICE67K,818.359,5.19581,7.2611,23.0903
ICE68L,756.078,5.4602,4.88001,15.5184
ICE6H,639.588,5.7055,4.05037,12.8802
ICE741,524.428,1.35425,5.15814,16.4029
ICE746,586.452,22.1315,3.66677,11.6603
ICE782,823.196,9.05107,5.57255,17.7207
ICE783,696.193,4.25623,6.37935,20.2863
ICE78X,815.949,4.48527,5.31362,16.8973
ICE79W,760.914,6.3891,6.87371,21.8584
ICE7J,797.473,1.04773,7.07194,22.4888
ICE8K,715.562,2.15594,4.58309,14.5742
ICE9L,1004.22,4.65976,8.53246,27.1332
ICL991,1307.51,57.8672,33.8215,107.552
ICV553,864.795,2.8803,17.6154,56.0169
IJM369,1367.52,413.255,1.52295,4.84299
IJM579,885.365,163.217,2.48445,7.90055
IJM612,196.038,5.36135,0.701545,2.23091
IMX358,351.72,17.4052,0,0
IMX3581,209.679,18.7234,0,0
IMX359,989.877,100.285,0,0
IRA710,596.51,16.1766,8.74487,27.8087
IRA711,252.925,3.66547,2.34182,7.44698
IRL253,181.561,11.1456,0,0
IRL2531,157.025,12.0138,0,0
IRL2532,432.916,20.6923,0,0
IRL258,551.557,7.69234,1.11936,3.55957
ISS901,1009.89,2.1301,14.4598,45.9822
ISS9BG,1124.59,8.22187,12.8108,40.7384
JAF306,767.311,2.92051,6.83447,21.7336
JAF328,803.753,3.28086,9.71064,30.8798
JAF405,664.609,2.30925,8.95791,28.4861
JAI115,435.514,0.652803,11.284,35.8831
JAI116,389.678,1.96114,5.82328,18.518
JAI117,435.514,0.652803,11.284,35.8831
JAI118,463.297,2.04746,7.18239,22.84
JAI119,435.514,0.652803,11.284,35.8831
JAI120,252.925,3.66547,3.28136,10.4347
JAI121,745.622,87.7483,16.8491,53.58
JAI122,252.925,3.66547,3.28136,10.4347
JAI234,1180.87,57.1693,24.2389,77.0797
JAI9033,1355.07,56.0412,6.80863,21.6514
JAL42,1048.02,132.31,12.7659,40.5954
JAL43,519.528,5.3739,8.2161,26.1272
JAL44,1307.13,140.091,26.7811,85.1639
JCB1,61.785,3.21058,0.350487,1.11455
JCB11,486.947,8.91946,2.17269,6.90915
JCB12,953.381,59.3521,3.25578,10.3534
JCL1,848.679,142.571,1.95579,6.21941
JEF88,203.551,8.65958,0.562303,1.78812
JEF881,257.286,46.6583,0.714388,2.27175
JET1,378.974,6.03626,1.49878,4.76612
JET11,1297.65,238.185,4.61741,14.6834
JET12,390.004,12.0618,1.76969,5.62762
JET5,454.251,22.5406,0.704193,2.23933
JET51,1061.6,126.67,1.26993,4.03837
JFA00G,170.941,5.90752,0,0
JFA51Z,96.6635,99.2814,0,0
JFA52Z,1153.3,112.304,0,0
JFA55Y,258.489,30.0284,0,0
JFA62N,491.485,9.42197,0,0
JFA81X,307.952,10.3134,0,0
JFA97M,213.243,51.9667,0,0
JFA98V,222.964,58.4261,0,0
JFA99W,234.816,14.6987,0,0
JSH657,520.899,3.65226,1.02182,3.24937
JTG825,292.151,9.10432,1.02236,3.25111
JTG9826,448.086,8.34654,3.2844,10.4444
JTI308,471.133,10.2076,1.29014,4.10264
JTI309,570.91,8.94291,1.61348,5.13086
KAC101,252.925,3.66547,3.28136,10.4347
KAC102,266.702,0.287448,8.29047,26.3637
KAC117,577.862,2.49549,9.28918,29.5396
KAC118,673.924,1.40957,12.4798,39.6857
KAL503,441.325,3.56702,6.45834,20.5375
KAL5031,203.31,7.44567,5.41902,17.2325
KAL907,441.325,3.56702,8.27349,26.3097
KAL908,802.53,80.2998,23.2535,73.9462
KER794,451,8.03466,1.1566,3.678
KFE002A,327.63,2.9572,0.862189,2.74176
KFE002A1,437.168,2.84646,1.07503,3.41861
KKK1CF,908.59,138.179,4.33445,13.7835
KKK7SN,866.059,215.911,5.4365,17.2881
KLC1065,747.242,129.933,4.52051,14.3752
KLC1066,1028.58,212.637,5.89914,18.7593
KLC1521,154.08,17.3867,1.40638,4.47229
KLC1522,144.15,10.4836,1.33138,4.23377
KLM1000,334.497,60.5249,2.25336,7.16569
KLM1001,201.502,0.784036,1.54021,4.89787
KLM1002,334.497,60.5249,2.25336,7.16569
KLM1007,201.502,0.784036,1.51081,4.80439
KLM1008,334.497,60.5249,2.27101,7.22181
KLM1009,201.502,0.784036,1.52246,4.84141
KLM1010,334.497,60.5249,2.32263,7.38596
KLM1018,334.497,60.5249,2.27101,7.22181
KLM1019,201.502,0.784036,1.2469,3.96513
KLM1020,334.497,60.5249,1.93039,6.13864
KLM1024,334.497,60.5249,2.25336,7.16569
KLM1028,334.497,60.5249,1.93039,6.13864
KLM1029,201.502,0.784036,1.2469,3.96513
KLM1032,334.497,60.5249,2.25336,7.16569
KLM1033,201.502,0.784036,1.54021,4.89787
KLM1046,1094.43,257.584,5.26747,16.7506
KLM1049,724.039,140.042,3.6702,11.6712
KLM1050,1094.43,257.584,5.26747,16.7506
KLM1051,724.039,140.042,3.6702,11.6712
