Airspace,Key,Function,DESCEND,CLIMB,ASSUME_EXT,ASSUME_INT,HANDOVER_EXT,HANDOVER_INT,FP_MONITORING
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,18:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,18:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,18:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,19:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,19:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,19:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,20:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,20:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,20:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,21:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,21:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,21:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,22:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,22:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,22:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:00,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:10,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:20,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:30,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:40,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Baseline,23:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Current,23:50,0,0,0,0,0,0,0
EGTT16DVR,2b24dcbd-a732-4014-b137-a6063c10e36d,Delta,23:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,00:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,00:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,00:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,01:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,01:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,01:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,02:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,02:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,02:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,03:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,03:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,03:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,04:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,04:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,04:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,05:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,05:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,05:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,06:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,06:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,06:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:10,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:20,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:30,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:40,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,07:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,07:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Delta,07:50,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Baseline,08:00,0,0,0,0,0,0,0
EGTT22HRM,13729a59-bd5b-4c5f-b7da-b7da9600a57f,Current,08:00,0,0,0,0,0,0,0
