SampleID,FlightID,Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
1,152,AZA227,268.973147,12.7491,1.33703,4.25175,2256
1,153,AZA82J,268.973147,12.7509,1.34508,4.27736,2257
1,154,CFE1AM,268.973147,12.7491,1.43554,4.56502,2208
1,155,CFE2285,268.973147,12.7491,1.47649,4.69523,2219
1,156,CFE33E,268.973147,12.7491,1.46091,4.64568,2215
1,157,CFE47L,268.973147,12.7491,1.38148,4.39309,2219
1,158,CFE5VZ,268.973147,12.7491,1.49229,4.74549,2223
1,159,CFE79J,268.973147,12.7491,1.39327,4.4306,2222
1,160,EZY82XF,268.973147,12.7491,1.75973,5.59595,2137
1,161,JFA15A,268.973147,12.7491,0.187,0.59466,4069
1,162,N531EA,268.973147,12.7491,0.167798,0.533599,3315
1,163,NJE810B,268.973147,12.7491,0.727349,2.31297,2172
1,164,STK3AP,268.973147,12.7491,1.58203,5.03087,2350
1,165,SWR435,268.973147,12.7491,1.50663,4.79108,2242
1,166,SWR43P,268.973147,12.7491,1.46039,4.64403,2231
1,167,SWR44K,268.973147,12.7491,1.46374,4.6547,2232
1,168,XGO4MN,268.973147,12.7491,0.237045,0.753804,2979
1,169,XJC274P,268.973147,12.7491,0.406935,1.29405,2614
1,170,CFE1AM,268.973147,12.7491,1.49783,4.76311,2225
1,171,CFE8741,268.973147,12.7491,1.25172,3.98048,2250
1,172,EES312B,268.973147,12.7491,0.341245,1.08516,2596
1,173,EZY7369,268.973147,12.7491,1.79519,5.7087,2143
1,174,EZY82XF,268.973147,12.7491,1.79519,5.7087,2143
1,175,N707SN,268.973147,12.7491,0.195551,0.621851,3384
1,176,STK3AP,268.973147,12.7491,1.52028,4.83448,2336
1,177,SWR435,268.973147,12.7491,1.47564,4.69254,2234
1,178,SWR44K,268.973147,12.751,1.52904,4.86233,2248
1,179,AHO616Y,268.973147,12.7491,0.503119,1.59992,2377
1,180,CFE33E,268.973147,12.7491,1.25536,3.99204,2251
1,181,CFE5VZ,268.973147,12.7491,1.46229,4.65008,2215
1,182,CFE79J,268.973147,12.7491,1.35619,4.3127,2262
1,183,CFE8741,268.973147,12.7491,1.4552,4.62754,2213
1,184,EZY21UK,268.973147,12.7491,1.82704,5.80997,2169
1,185,EZY7369,268.973147,12.7491,1.87367,5.95826,2156
1,186,EZY82XF,268.973147,12.7491,1.73286,5.5105,2133
1,187,PNC1VL,268.973147,12.7491,0.439348,1.39713,2465
1,188,STK3AP,268.973147,12.7491,1.47719,4.69747,2327
1,189,SWR435,268.973147,12.7491,1.49169,4.74358,2238
1,190,SWR43P,268.973147,12.7491,1.4466,4.6002,2227
1,191,VCG1UB,268.973147,12.7491,0.503114,1.5999,2425
1,192,VCG2XP,268.973147,12.7491,0.41971,1.33468,2472
1,193,AZA217,268.973147,12.7491,1.41126,4.48781,2271
1,194,CFE1AM,268.973147,12.7491,1.28965,4.1011,2263
1,195,CFE33E,268.973147,12.7491,1.48512,4.72268,2221
1,196,CFE47L,268.973147,12.7491,1.48281,4.71534,2244
1,197,CFE5VZ,268.973147,12.7491,1.50344,4.78094,2226
1,198,CFE7349,268.973147,12.7491,1.35354,4.30427,2259
1,199,CFE79J,268.973147,12.7491,1.4733,4.68508,2242
1,200,EZY82XF,268.973147,12.7491,1.71816,5.46375,2131
1,201,NJE154U,268.973147,12.7491,0.518184,1.64783,2396
1,202,STK3AP,268.973147,12.7491,1.45095,4.61401,2212
1,203,SWR435,268.973147,12.7491,1.49347,4.74925,2239
1,204,SWR43P,268.973147,12.7491,1.46039,4.64403,2231
1,205,SWR44K,268.973147,12.7491,1.43137,4.55176,2224
1,206,AZA217,268.973147,12.7491,1.36483,4.34016,2261
1,207,AZA227,268.973147,12.7491,1.33222,4.23646,2255
1,208,AZA72B,268.973147,12.7594,1.34363,4.27275,2257
1,209,AZA8009,268.973147,12.7594,1.34363,4.27275,2257
1,210,AZA82J,268.973147,12.7505,1.26308,4.0166,2246
1,211,CFE1AM,268.973147,12.7491,1.45095,4.61401,2212
1,212,CFE47L,268.973147,12.7491,1.34168,4.26655,2259
1,213,CFE5VZ,268.973147,12.7491,1.19115,3.78785,2231
1,214,CFE7349,268.973147,12.7491,1.32861,4.22498,2257
1,215,CFE79J,268.973147,12.7651,1.46264,4.65119,2239
1,216,ETI61N,268.973147,12.7524,0.40616,1.29159,2395
1,217,NJE081A,268.973147,12.7491,0.534598,1.70002,2417
1,218,NJE185G,268.973147,12.7491,0.687463,2.18613,2187
1,219,REN60W,268.973147,12.7491,0.493815,1.57033,2414
1,220,SWR43P,268.973147,12.7491,1.50347,4.78102,2241
