Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
7005,RYR8028,175.785242,29.5354,1.97096,6.26766,1662
7006,N5585,175.785242,29.4201,1.05981,3.37019,1688
7007,N104DA,175.785242,29.7204,1.21828,3.87412,1652
7008,RYR925A,175.785242,29.5354,1.97096,6.26766,1662
7009,RYR37BD,175.785242,29.5354,1.97096,6.26766,1662
7010,RYR88QW,175.785242,29.5354,1.97096,6.26766,1662
7011,RYR67YB,175.785242,29.5354,1.97096,6.26766,1662
7012,RYR2UK,175.785242,29.5354,1.97096,6.26766,1662
7013,RYR87TA,175.785242,29.5354,1.97096,6.26766,1662
7014,EXS14D,175.785242,29.5994,2.01531,6.4087,1662
7015,MABEU,175.785242,29.6438,0.391154,1.24387,1744
7016,EXS27KF,175.785242,29.5354,1.97096,6.26766,1662
7017,CLF185,175.785242,27.707,0.34647,1.10178,1980
7018,SXN50J,175.785242,30.4636,0.554231,1.76245,1697
7019,RYR55TL,175.785242,29.5354,1.97096,6.26766,1662
7020,RYR4TQ,175.785242,29.4207,1.92397,6.11821,1656
7021,EZY15NE,175.785242,29.8534,1.76719,5.61967,1666
7022,EZY43QL,175.785242,29.2706,1.86606,5.93407,1664
7023,RYR2AP,175.785242,29.5007,1.96166,6.23807,1662
7024,RYR1TX,175.785242,29.5007,1.96166,6.23807,1662
7025,EZY83XG,175.785242,29.9194,1.79502,5.70816,1666
7026,RYR5JR,175.785242,29.5354,1.97096,6.26766,1662
7027,RYR82QJ,175.785242,29.5354,1.97096,6.26766,1662
7028,RYR5KF,175.785242,29.5354,1.97096,6.26766,1662
7029,FDX5126,175.785242,28.4096,5.64833,17.9617,1554
7030,RYR11PU,175.785242,29.5354,1.97096,6.26766,1662
7031,3BPGT,175.785242,30.0753,1.1604,3.69007,1636
7032,TCX4HB,175.785242,29.2706,1.86606,5.93407,1664
7033,TOM47Y,175.785242,29.4763,1.94543,6.18647,1660
7034,EXS5PN,175.785242,29.5994,2.01531,6.4087,1662
7035,RYR5RW,175.785242,29.4763,1.94543,6.18647,1660
7036,RYR71MH,175.785242,29.5354,1.97096,6.26766,1662
7037,EZY28ZK,175.785242,29.3451,1.89168,6.01554,1664
7038,EXS14LM,175.785242,29.5354,1.97096,6.26766,1662
7039,RYR2CX,175.785242,29.4763,1.94543,6.18647,1660
7040,RYR5KH,175.785242,29.5354,1.97096,6.26766,1662
7041,EZY94KB,175.785242,29.8534,1.76719,5.61967,1666
7042,EZY95BL,175.785242,29.9194,1.79502,5.70816,1666
7043,RYR149M,175.785242,29.5354,1.97096,6.26766,1662
7044,RYR64QL,175.785242,29.5354,1.97096,6.26766,1662
7045,RYR60FF,175.785242,29.5354,1.97096,6.26766,1662
7046,EZY76PL,175.785242,29.9194,1.79502,5.70816,1666
7047,EXS90VF,175.785242,29.5007,1.96166,6.23807,1662
7048,RYR4KT,175.785242,29.5354,1.97096,6.26766,1662
7049,RYR26MZ,175.785242,29.4763,1.94543,6.18647,1660
7050,RYR74NM,175.785242,29.4763,1.94543,6.18647,1660
7051,RYR4QJ,175.785242,29.5354,1.97096,6.26766,1662
7052,RYR29SZ,175.785242,29.4207,1.92397,6.11821,1656
7053,RYR808J,175.785242,29.5354,1.97096,6.26766,1662
7054,RYR7XK,175.785242,29.5354,1.97096,6.26766,1662
7055,RYR5HF,175.785242,29.5994,2.01531,6.4087,1662
7056,RYR7HT,175.785242,29.5354,1.97096,6.26766,1662
7057,RYR2MQ,175.785242,29.5354,1.97096,6.26766,1662
7058,RYR901,175.785242,29.5007,1.96166,6.23807,1662
7059,EXS5TP,175.785242,29.4023,1.96574,6.25105,1659
7060,RYR59FK,175.785242,29.5354,1.97096,6.26766,1662
7061,EXS49PA,175.785242,29.5114,2.71358,8.62919,1650
7062,RYR4RR,175.785242,29.5354,1.97096,6.26766,1662
7063,RYR4NT,175.785242,29.5354,1.97096,6.26766,1662
7064,RYR52AN,175.785242,29.5354,1.97096,6.26766,1662
7065,RYR25LC,175.785242,29.5007,1.96166,6.23807,1662
7066,RYR37CB,175.785242,29.5354,1.97096,6.26766,1662
7067,EXS1529,175.785242,29.5354,1.97096,6.26766,1662
7068,RYR9FP,175.785242,28.8187,1.83732,5.84267,1706
7069,EXS1411,175.785242,29.5354,1.97096,6.26766,1662
7070,RYR3M,175.785242,29.5354,1.97096,6.26766,1662
7071,N15N,175.785242,30.0117,0.588208,1.8705,1687
7072,RYR38F,175.785242,29.5354,1.97096,6.26766,1662
7073,RYR1FL,175.785242,29.5354,1.97096,6.26766,1662
7074,AEH641,175.785242,29.1665,0.712909,2.26705,1855
7075,RYR8363,175.785242,29.5354,1.97096,6.26766,1662
7076,RYR1GK,175.785242,29.5354,1.97096,6.26766,1662
7077,VV300,175.785242,29.4201,1.05981,3.37019,1688
7078,TCX3CK,175.785242,29.1956,1.83975,5.85039,1663
7079,RYR67MJ,175.785242,29.5354,1.97096,6.26766,1662
7080,RYR74KC,175.785242,29.5354,1.97096,6.26766,1662
7081,RYR773V,175.785242,29.4207,1.92397,6.11821,1656
7082,RYR72ZZ,175.785242,29.5354,1.97096,6.26766,1662
7083,RYR789E,175.785242,29.5354,1.97096,6.26766,1662
7084,RYR97CN,175.785242,29.5354,1.97096,6.26766,1662
7085,RYR7ED,175.785242,29.5354,1.97096,6.26766,1662
7086,RYR82TJ,175.785242,28.8187,1.83732,5.84267,1706
7087,RYR4RF,175.785242,29.4763,1.94543,6.18647,1660
7088,RYR5XJ,175.785242,29.3606,1.88964,6.00907,1651
7089,RYR239V,175.785242,29.4207,1.92397,6.11821,1656
7090,RYR7TM,175.785242,29.3606,1.88964,6.00907,1651
7091,ECA3C,175.785242,29.2647,0.325826,1.03613,1854
7092,RRR2129,175.785242,28.9756,4.72275,15.0183,1645
7093,RYR33FD,175.785242,29.5354,1.97096,6.26766,1662
7094,AUR27C,175.785242,25.4636,0.536865,1.70723,2601
7095,RYR37FF,175.785242,29.5354,1.97096,6.26766,1662
7096,RYR6NK,175.785242,29.4763,1.94543,6.18647,1660
7097,RYR33UY,175.785242,29.5354,1.97096,6.26766,1662
7098,N907PH,175.785242,29.7204,1.21828,3.87412,1652
7099,EXS1679,175.785242,29.464,1.99382,6.34036,1662
7100,RYR9KC,175.785242,29.5354,1.97096,6.26766,1662
7101,RYR6HR,175.785242,29.5354,1.97096,6.26766,1662
7102,EXS1507,175.785242,29.4023,1.96574,6.25105,1659
7103,RYR4BG,175.785242,29.5354,1.97096,6.26766,1662
7104,RYR71AR,175.785242,29.4763,1.94543,6.18647,1660
7105,RYR8028,175.785242,29.5354,1.97096,6.26766,1662
7106,RYR3YM,175.785242,29.4763,1.94543,6.18647,1660
7107,RYR60VB,175.785242,29.4497,1.93454,6.15183,1658
7108,EXS44GB,175.785242,29.5994,2.01531,6.4087,1662
7109,EXS78PQ,175.785242,29.5994,2.01531,6.4087,1662
7110,RYR2UK,175.785242,29.5354,1.97096,6.26766,1662
7111,RYR82QJ,175.785242,29.5354,1.97096,6.26766,1662
7112,RYR87TA,175.785242,29.5354,1.97096,6.26766,1662
7113,RYR90CZ,175.785242,29.5354,1.97096,6.26766,1662
7114,EXS27KF,175.785242,29.5354,1.97096,6.26766,1662
7115,RYR55TL,175.785242,29.5354,1.97096,6.26766,1662
7116,RYR925A,175.785242,29.5354,1.97096,6.26766,1662
7117,RYR7W,175.785242,29.4763,1.94543,6.18647,1660
7118,EZY92UD,175.785242,29.8534,1.76719,5.61967,1666
7119,MABEU,175.785242,29.6438,0.391154,1.24387,1744
7120,RYR9PR,175.785242,29.5354,1.97096,6.26766,1662
7121,KRP4036,175.785242,28.3617,1.4137,4.49557,1814
7122,EXS14D,175.785242,29.6573,2.02627,6.44354,1662
7123,N1818C,175.785242,30.0873,0.882113,2.80512,1698
7124,RYR420L,175.785242,29.5354,1.97096,6.26766,1662
7125,EZY83XG,175.785242,29.9194,1.79502,5.70816,1666
7126,RYR4TQ,175.785242,29.4207,1.92397,6.11821,1656
7127,RYR36FR,175.785242,29.5354,1.97096,6.26766,1662
7128,RYR37BD,175.785242,29.5354,1.97096,6.26766,1662
7129,EZY91QY,175.785242,29.4126,1.89168,6.01554,1664
7130,EZY31AF,175.785242,29.9194,1.79502,5.70816,1666
7131,RYR1TX,175.785242,29.5007,1.96166,6.23807,1662
7132,RYR5KF,175.785242,29.5354,1.97096,6.26766,1662
7133,RYR11PU,175.785242,29.5354,1.97096,6.26766,1662
7134,UPS238,175.785242,29.2969,3.62478,11.5268,1606
7135,FDX1,175.785242,29.4009,5.85927,18.6325,1574
7136,RYR3DV,175.785242,29.5354,1.97096,6.26766,1662
7137,VPCZC,175.785242,29.7204,1.21828,3.87412,1652
7138,FDX9,175.785242,28.4096,5.64833,17.9617,1554
7139,RYR74NM,175.785242,29.4763,1.94543,6.18647,1660
7140,EZY28ZK,175.785242,29.3451,1.89168,6.01554,1664
7141,RYR8AV,175.785242,29.5994,2.01531,6.4087,1662
7142,RYR2CX,175.785242,29.4763,1.94543,6.18647,1660
7143,RYR5KH,175.785242,29.5354,1.97096,6.26766,1662
7144,EZY94CG,175.785242,29.9194,1.79502,5.70816,1666
7145,EXS14LM,175.785242,29.5354,1.97096,6.26766,1662
7146,EZY93HZ,175.785242,29.8534,1.76719,5.61967,1666
7147,RYR64QL,175.785242,29.5354,1.97096,6.26766,1662
7148,RYR7TM,175.785242,29.4207,1.92397,6.11821,1656
7149,EXS1457,175.785242,29.6573,2.02627,6.44354,1662
7150,RYR39TC,175.785242,29.4763,1.94543,6.18647,1660
7151,EZY76PL,175.785242,29.7351,1.72557,5.48732,1660
7152,RYR8026,175.785242,29.5354,1.97096,6.26766,1662
7153,RYR4RF,175.785242,29.4763,1.94543,6.18647,1660
7154,RYR26MZ,175.785242,29.4763,1.94543,6.18647,1660
7155,RYR29SZ,175.785242,29.4207,1.92397,6.11821,1656
7156,EXS5PN,175.785242,29.5994,2.01531,6.4087,1662
7157,RYR149M,175.785242,29.5354,1.97096,6.26766,1662
7158,RYR4KT,175.785242,29.5354,1.97096,6.26766,1662
7159,RYR4QJ,175.785242,29.5354,1.97096,6.26766,1662
7160,RYR8PJ,175.785242,29.5354,1.97096,6.26766,1662
7161,TOM6WB,175.785242,29.5354,1.97096,6.26766,1662
7162,EXS49PA,175.785242,29.5354,1.97096,6.26766,1662
7163,EXS5TP,175.785242,29.5354,1.97096,6.26766,1662
7164,RYR2MQ,175.785242,29.5354,1.97096,6.26766,1662
7165,RYR7XK,175.785242,29.5354,1.97096,6.26766,1662
7166,RYR59FK,175.785242,29.5354,1.97096,6.26766,1662
7167,RYR901,175.785242,29.4497,1.93454,6.15183,1658
7168,EZY95BL,175.785242,29.9194,1.79502,5.70816,1666
7169,RYR6JW,175.785242,29.5994,2.01531,6.4087,1662
7170,RYR5HF,175.785242,29.5994,2.01531,6.4087,1662
7171,RYR4NT,175.785242,29.5354,1.97096,6.26766,1662
7172,RYR52AN,175.785242,29.5354,1.97096,6.26766,1662
7173,RYR33UY,175.785242,29.5354,1.97096,6.26766,1662
7174,CRV1,175.785242,29.6341,1.70997,5.43769,1653
7175,RYR7HJ,175.785242,29.5354,1.97096,6.26766,1662
7176,RYR25LC,175.785242,29.5007,1.96166,6.23807,1662
7177,RYR3M,175.785242,29.5354,1.97096,6.26766,1662
7178,EXS1529,175.785242,29.5354,1.97096,6.26766,1662
7179,RYR7963,175.785242,29.2875,1.83734,5.84275,1646
7180,ROJ003,175.785242,30.2916,1.77935,5.65834,1659
7181,RYR37CB,175.785242,29.5354,1.97096,6.26766,1662
7182,EXS90VF,175.785242,29.5007,1.96166,6.23807,1662
7183,EXS1411,175.785242,29.4763,1.94543,6.18647,1660
7184,RYR88QW,175.785242,29.5354,1.97096,6.26766,1662
7185,RYR81VV,175.785242,29.5354,1.97096,6.26766,1662
7186,RYR876,175.785242,29.5354,1.97096,6.26766,1662
7187,RYR4RR,175.785242,29.5354,1.97096,6.26766,1662
7188,RYR1FL,175.785242,29.5354,1.97096,6.26766,1662
7189,RYR773V,175.785242,29.4207,1.92397,6.11821,1656
7190,RYR97CN,175.785242,29.5354,1.97096,6.26766,1662
7191,RYR9FP,175.785242,28.8187,1.83732,5.84267,1706
7192,RYR33PY,175.785242,28.8187,1.83732,5.84267,1706
7193,RYR1GK,175.785242,29.5354,1.97096,6.26766,1662
7194,RYR72ZZ,175.785242,29.5354,1.97096,6.26766,1662
7195,RYR8363,175.785242,29.5354,1.97096,6.26766,1662
7196,EZY94KB,175.785242,29.8534,1.76719,5.61967,1666
7197,RYR7ED,175.785242,29.5354,1.97096,6.26766,1662
7198,RYR789E,175.785242,29.5354,1.97096,6.26766,1662
7199,RYR67MJ,175.785242,29.5354,1.97096,6.26766,1662
7200,RYR90CZ,175.785242,29.5354,1.97096,6.26766,1662
7201,RYR4EC,175.785242,29.5007,1.96166,6.23807,1662
7202,EXS44MJ,175.785242,29.4763,1.94543,6.18647,1660
7203,RYR9SY,175.785242,28.5004,1.81253,5.76386,1740
7204,RYR239V,175.785242,29.3606,1.88964,6.00907,1651
7205,RYR1UU,175.785242,29.4207,1.92397,6.11821,1656
7206,RYR7117,175.785242,29.5994,2.01531,6.4087,1662
7207,RYR7JR,175.785242,29.5354,1.97096,6.26766,1662
7208,RYR33FD,175.785242,29.5354,1.97096,6.26766,1662
7209,RYR37FF,175.785242,29.5354,1.97096,6.26766,1662
7210,AUR27C,175.785242,25.4636,0.536865,1.70723,2601
7211,RYR7CE,175.785242,29.4207,1.92397,6.11821,1656
7212,EZY32VY,175.785242,29.3451,1.89168,6.01554,1664
7213,RYR67YB,175.785242,29.5354,1.97096,6.26766,1662
7214,EXS63CJ,175.785242,29.464,1.99382,6.34036,1662
7215,RYR4BG,175.785242,29.5354,1.97096,6.26766,1662
7216,EXS44GB,175.785242,29.5354,1.97096,6.26766,1662
7217,RYR6HR,175.785242,29.5354,1.97096,6.26766,1662
7218,RYR9KC,175.785242,29.5994,2.01531,6.4087,1662
7219,RYR60VB,175.785242,29.5007,1.96166,6.23807,1662
7220,RYR8028,175.785242,29.5354,1.97096,6.26766,1662
7221,RYR37BD,175.785242,29.5354,1.97096,6.26766,1662
7222,RYR87TA,175.785242,29.5354,1.97096,6.26766,1662
7223,RYR7W,175.785242,29.4763,1.94543,6.18647,1660
7224,RYR36FR,175.785242,29.5354,1.97096,6.26766,1662
7225,RYR925A,175.785242,29.5354,1.97096,6.26766,1662
7226,RYR2UK,175.785242,29.5354,1.97096,6.26766,1662
7227,RYR4TQ,175.785242,29.4207,1.92397,6.11821,1656
7228,RYR8FE,175.785242,29.4207,1.92397,6.11821,1656
7229,RYR55TL,175.785242,29.5354,1.97096,6.26766,1662
7230,EZY83XG,175.785242,29.4126,1.89168,6.01554,1664
7231,EXS14D,175.785242,29.5994,2.01531,6.4087,1662
7232,EZY43QL,175.785242,29.8534,1.76719,5.61967,1666
7233,TOM1CD,175.785242,29.2706,1.86606,5.93407,1664
7234,MLWSA,175.785242,29.7204,1.21828,3.87412,1652
7235,UPS238,175.785242,29.2969,3.62478,11.5268,1606
7236,FDX1,175.785242,29.4009,5.85927,18.6325,1574
7237,RYR1TX,175.785242,29.4497,1.93454,6.15183,1658
7238,EZY15NE,175.785242,29.8534,1.76719,5.61967,1666
7239,RYR11PU,175.785242,29.5354,1.97096,6.26766,1662
7240,RYR82QJ,175.785242,29.5354,1.97096,6.26766,1662
7241,FDX9,175.785242,28.4096,5.64833,17.9617,1554
7242,MABGV,175.785242,29.8026,0.393793,1.25226,1781
7243,TCX31AC,175.785242,29.4023,1.96574,6.25105,1659
7244,EZY92UD,175.785242,29.8534,1.76719,5.61967,1666
7245,EXS5PN,175.785242,29.5994,2.01531,6.4087,1662
7246,RYR5RW,175.785242,29.4763,1.94543,6.18647,1660
7247,EZY94CG,175.785242,29.8534,1.76719,5.61967,1666
7248,RYR74NM,175.785242,29.4763,1.94543,6.18647,1660
7249,EXS14LM,175.785242,29.5354,1.97096,6.26766,1662
7250,RYR26MZ,175.785242,29.4763,1.94543,6.18647,1660
7251,RYR2CX,175.785242,29.4763,1.94543,6.18647,1660
7252,RYR5KH,175.785242,29.5354,1.97096,6.26766,1662
7253,RYR808J,175.785242,29.5354,1.97096,6.26766,1662
7254,RYR64QL,175.785242,29.5354,1.97096,6.26766,1662
7255,EZY93HZ,175.785242,29.8534,1.76719,5.61967,1666
7256,EZY95BL,175.785242,29.4126,1.89168,6.01554,1664
7257,RYR33UY,175.785242,29.5354,1.97096,6.26766,1662
7258,RYR4RF,175.785242,29.4763,1.94543,6.18647,1660
7259,RYR74KC,175.785242,29.5354,1.97096,6.26766,1662
7260,RYR60FF,175.785242,29.5354,1.97096,6.26766,1662
7261,RYR29SZ,175.785242,29.4207,1.92397,6.11821,1656
7262,RYR4KT,175.785242,29.5354,1.97096,6.26766,1662
7263,RYR38F,175.785242,29.5354,1.97096,6.26766,1662
7264,RYR8PJ,175.785242,29.5354,1.97096,6.26766,1662
7265,RYR149M,175.785242,29.5354,1.97096,6.26766,1662
7266,RYR4QJ,175.785242,29.5354,1.97096,6.26766,1662
7267,RYR661V,175.785242,29.5354,1.97096,6.26766,1662
7268,EXS90VF,175.785242,29.5007,1.96166,6.23807,1662
7269,EXS49PA,175.785242,29.464,1.99382,6.34036,1662
7270,TOM16D,175.785242,29.3451,1.89168,6.01554,1664
7271,RYR7XK,175.785242,29.5354,1.97096,6.26766,1662
7272,RYR2MQ,175.785242,29.5354,1.97096,6.26766,1662
7273,RYR901,175.785242,29.4497,1.93454,6.15183,1658
7274,RYR59FK,175.785242,29.5354,1.97096,6.26766,1662
7275,EXS44GB,175.785242,29.5354,1.97096,6.26766,1662
7276,EXS5TP,175.785242,29.4945,2.01131,6.39598,1663
7277,RYR52AN,175.785242,29.5354,1.97096,6.26766,1662
7278,RYR4NT,175.785242,29.5354,1.97096,6.26766,1662
7279,RYR25LC,175.785242,29.5007,1.96166,6.23807,1662
7280,EXS78PQ,175.785242,29.5292,2.02408,6.43658,1663
7281,RYR37CB,175.785242,29.5354,1.97096,6.26766,1662
7282,RYR7JR,175.785242,29.5354,1.97096,6.26766,1662
7283,SDR8044,175.785242,29.3451,1.89168,6.01554,1664
7284,RYR3M,175.785242,29.5354,1.97096,6.26766,1662
7285,EXS1529,175.785242,29.5354,1.97096,6.26766,1662
7286,QQE241,175.785242,30.0768,1.17184,3.72645,1644
7287,FPO8QR,175.785242,30.3604,1.80732,5.74729,1659
7288,RYR37FF,175.785242,29.5354,1.97096,6.26766,1662
7289,BZE06A,175.785242,28.8984,0.470029,1.49469,1837
7290,CCM1UK,175.785242,29.2706,1.86606,5.93407,1664
7291,VJT889,175.785242,22.6776,1.03896,3.3039,2386
7292,EXS1411,175.785242,29.5354,1.97096,6.26766,1662
7293,RYR97CN,175.785242,29.5354,1.97096,6.26766,1662
7294,RYR4RR,175.785242,29.5354,1.97096,6.26766,1662
7295,RYR773V,175.785242,29.3606,1.88964,6.00907,1651
7296,RYR5XJ,175.785242,29.3606,1.88964,6.00907,1651
7297,EZY76PL,175.785242,29.8534,1.76719,5.61967,1666
7298,RYR1GK,175.785242,29.5354,1.97096,6.26766,1662
7299,RYR8363,175.785242,29.5354,1.97096,6.26766,1662
7300,CCM3QE,175.785242,29.2706,1.86606,5.93407,1664
7301,RYR72ZZ,175.785242,29.5354,1.97096,6.26766,1662
7302,TVF340,175.785242,29.0158,2.55055,8.11075,1666
7303,RYR789E,175.785242,29.5354,1.97096,6.26766,1662
7304,RYR7ED,175.785242,29.5354,1.97096,6.26766,1662
7305,RYR7TM,175.785242,29.3606,1.88964,6.00907,1651
7306,RYR67MJ,175.785242,29.5354,1.97096,6.26766,1662
7307,RYR1FL,175.785242,29.5354,1.97096,6.26766,1662
7308,RYR6NK,175.785242,29.4763,1.94543,6.18647,1660
7309,RYR4EC,175.785242,29.5007,1.96166,6.23807,1662
7310,RYR239V,175.785242,29.3606,1.88964,6.00907,1651
7311,RYR33FD,175.785242,29.5354,1.97096,6.26766,1662
7312,RYR7Q,175.785242,29.4207,1.92397,6.11821,1656
7313,RYR9FP,175.785242,28.8187,1.83732,5.84267,1706
7314,RYR82TJ,175.785242,28.8187,1.83732,5.84267,1706
7315,AUR27C,175.785242,25.4636,0.536865,1.70723,2601
7316,RYR9KC,175.785242,29.5354,1.97096,6.26766,1662
7317,EXS1507,175.785242,29.464,1.99382,6.34036,1662
7318,EXS15RD,175.785242,29.5354,1.97096,6.26766,1662
7319,RYR6HR,175.785242,29.5354,1.97096,6.26766,1662
7320,RYR8028,175.785242,29.5354,1.97096,6.26766,1662
7321,RYR3YM,175.785242,29.4763,1.94543,6.18647,1660
7322,EXS47U,175.785242,29.5354,1.97096,6.26766,1662
7323,RYR60VB,175.785242,29.4497,1.93454,6.15183,1658
7324,RYR9PR,175.785242,29.5354,1.97096,6.26766,1662
7325,EXS1493,175.785242,29.3361,1.94826,6.19547,1655
7326,RYR925A,175.785242,29.5354,1.97096,6.26766,1662
7327,RYR7W,175.785242,29.4763,1.94543,6.18647,1660
7328,RYR37BD,175.785242,29.5354,1.97096,6.26766,1662
7329,RYR2UK,175.785242,29.5354,1.97096,6.26766,1662
7330,RYR7DH,175.785242,29.5354,1.97096,6.26766,1662
7331,EXS27KF,175.785242,29.5354,1.97096,6.26766,1662
7332,RYR55TL,175.785242,29.5354,1.97096,6.26766,1662
7333,RYR18VK,175.785242,29.5354,1.97096,6.26766,1662
7334,RYR87TA,175.785242,29.5354,1.97096,6.26766,1662
7335,RYR5JR,175.785242,29.5354,1.97096,6.26766,1662
7336,RYR8614,175.785242,29.3228,1.8654,5.93197,1649
7337,EZY54TH,175.785242,29.3451,1.89168,6.01554,1664
7338,EXS14D,175.785242,29.5994,2.01531,6.4087,1662
7339,RYR36FR,175.785242,29.5354,1.97096,6.26766,1662
7340,EZY83XG,175.785242,29.8534,1.76719,5.61967,1666
7341,TWY109,175.785242,29.7174,1.21253,3.85583,1648
7342,RYR4TQ,175.785242,29.4207,1.92397,6.11821,1656
7343,RYR4BG,175.785242,29.5354,1.97096,6.26766,1662
7344,RYR420L,175.785242,29.5354,1.97096,6.26766,1662
7345,RYR2AP,175.785242,29.5007,1.96166,6.23807,1662
7346,RYR5KF,175.785242,29.5354,1.97096,6.26766,1662
7347,RYR7CE,175.785242,29.4207,1.92397,6.11821,1656
7348,RYR6647,175.785242,29.5354,1.97096,6.26766,1662
7349,EZY43QL,175.785242,29.3451,1.89168,6.01554,1664
7350,RYR1TX,175.785242,29.5007,1.96166,6.23807,1662
7351,UPS238,175.785242,29.2969,3.62478,11.5268,1606
7352,RYR11PU,175.785242,29.5354,1.97096,6.26766,1662
7353,EZY91QY,175.785242,29.3451,1.89168,6.01554,1664
7354,FDX1,175.785242,29.4922,5.99275,19.057,1575
7355,RYR82QJ,175.785242,29.5354,1.97096,6.26766,1662
7356,EXS1457,175.785242,29.5994,2.01531,6.4087,1662
7357,EXS90VF,175.785242,29.5007,1.96166,6.23807,1662
7358,RYR74NM,175.785242,29.4763,1.94543,6.18647,1660
7359,RYR2CX,175.785242,29.4763,1.94543,6.18647,1660
7360,TCX1748,175.785242,29.2706,1.86606,5.93407,1664
7361,EXS44MJ,175.785242,29.4763,1.94543,6.18647,1660
7362,EXS14LM,175.785242,29.4763,1.94543,6.18647,1660
7363,RYR64QL,175.785242,29.5354,1.97096,6.26766,1662
7364,EZY92UD,175.785242,29.4126,1.89168,6.01554,1664
7365,EZY28ZK,175.785242,29.8534,1.76719,5.61967,1666
7366,RYR39TC,175.785242,29.4763,1.94543,6.18647,1660
7367,RYR29SZ,175.785242,29.4207,1.92397,6.11821,1656
7368,SVW56AB,175.785242,22.8571,0.596872,1.89805,2376
7369,EZY76PL,175.785242,29.7351,1.72557,5.48732,1660
7370,RYR8351,175.785242,29.5354,1.97096,6.26766,1662
7371,EZY95BL,175.785242,29.4126,1.89168,6.01554,1664
7372,RYR149M,175.785242,29.5354,1.97096,6.26766,1662
7373,RYR4RF,175.785242,29.4763,1.94543,6.18647,1660
7374,RYR4KT,175.785242,29.5354,1.97096,6.26766,1662
7375,RYR8026,175.785242,29.5354,1.97096,6.26766,1662
7376,RYR773V,175.785242,29.3606,1.88964,6.00907,1651
7377,RYR4QJ,175.785242,29.5354,1.97096,6.26766,1662
7378,RYR8PJ,175.785242,29.5354,1.97096,6.26766,1662
7379,RYR33UY,175.785242,29.5354,1.97096,6.26766,1662
7380,EXS5PN,175.785242,29.5354,1.97096,6.26766,1662
7381,TOM6WT,175.785242,29.4893,2.68597,8.54138,1648
7382,RYR7XK,175.785242,29.4763,1.94543,6.18647,1660
7383,RYR901,175.785242,29.4497,1.93454,6.15183,1658
7384,EXS49PA,175.785242,29.464,1.99382,6.34036,1662
7385,RYR2MQ,175.785242,29.5354,1.97096,6.26766,1662
7386,RYR59FK,175.785242,29.5354,1.97096,6.26766,1662
7387,EXS44GB,175.785242,29.5292,2.02408,6.43658,1663
7388,RYR5HF,175.785242,29.4763,1.94543,6.18647,1660
7389,EXS5TP,175.785242,29.4945,2.01131,6.39598,1663
7390,RYR4NT,175.785242,29.5354,1.97096,6.26766,1662
7391,RYR52AN,175.785242,29.5354,1.97096,6.26766,1662
7392,RYR25LC,175.785242,29.5007,1.96166,6.23807,1662
7393,RYR37CB,175.785242,29.5354,1.97096,6.26766,1662
7394,RYR3M,175.785242,29.5354,1.97096,6.26766,1662
7395,EXS1529,175.785242,29.5354,1.97096,6.26766,1662
7396,NJE521C,175.785242,29.8299,0.358715,1.14071,1923
7397,RYR8363,175.785242,29.5354,1.97096,6.26766,1662
7398,MLT720P,175.785242,22.8182,1.73265,5.50983,2369
7399,GTH562,175.785242,30.2777,0.586413,1.86479,1707
7400,EXS1411,175.785242,29.5354,1.97096,6.26766,1662
7401,RYR97CN,175.785242,29.5354,1.97096,6.26766,1662
7402,MABGV,175.785242,29.8026,0.393793,1.25226,1781
7403,RYR1FL,175.785242,29.5354,1.97096,6.26766,1662
7404,EXS16U,175.785242,29.5354,1.97096,6.26766,1662
7405,RYR876,175.785242,29.5354,1.97096,6.26766,1662
7406,RYR1GK,175.785242,29.5354,1.97096,6.26766,1662
7407,RYR72ZZ,175.785242,29.5354,1.97096,6.26766,1662
7408,TCX4YJ,175.785242,29.2706,1.86606,5.93407,1664
7409,RYR4RR,175.785242,29.5354,1.97096,6.26766,1662
7410,RYR9SY,175.785242,28.5004,1.81253,5.76386,1740
7411,EZY94KB,175.785242,29.8534,1.76719,5.61967,1666
7412,RYR7ED,175.785242,29.5354,1.97096,6.26766,1662
7413,RYR67YB,175.785242,29.5354,1.97096,6.26766,1662
7414,JEF33,175.785242,30.2777,0.586413,1.86479,1707
7415,RYR6JW,175.785242,29.5354,1.97096,6.26766,1662
7416,RYR33PY,175.785242,28.8187,1.83732,5.84267,1706
7417,RYR7TM,175.785242,29.3606,1.88964,6.00907,1651
7418,RYR4EC,175.785242,29.5682,1.99322,6.33843,1662
7419,RYR1UU,175.785242,29.4207,1.92397,6.11821,1656
7420,N1LA,175.785242,29.4201,1.05981,3.37019,1688
7421,RYR1834,175.785242,29.4207,1.92397,6.11821,1656
7422,RYR789E,175.785242,29.5354,1.97096,6.26766,1662
7423,RYR239V,175.785242,29.3606,1.88964,6.00907,1651
7424,IXR204D,175.785242,29.1672,0.294347,0.936025,1949
7425,RYR37FF,175.785242,29.5354,1.97096,6.26766,1662
7426,RYR9FP,175.785242,28.8187,1.83732,5.84267,1706
7427,RYR7JR,175.785242,29.5354,1.97096,6.26766,1662
7428,TOM5GH,175.785242,29.5503,2.81032,8.93681,1654
7429,AUR27C,175.785242,25.4636,0.536865,1.70723,2601
7430,EXS63CJ,175.785242,29.464,1.99382,6.34036,1662
